-5.92386,-0.56820,-1.47315,7.15206,-6.61112,-3.34116,-4.43674,3.82460,-5.47170,6.21209,-9.72403,1.28801,6.18373,5.07099,-6.26313,-9.72302,5.63214,9.08488,4.12993,-4.07335,5.22613,3.72191,-2.29758,2.31818,-1.45354,1.67164,4.10353,-7.89595,8.32330,9.66873,3.62704,5.68619,-9.45617,-6.28568,7.59232,4.73527,0.17457,-7.53682,-0.23849,0.31304,-3.65992,-9.11448,-1.13081,-8.09454,-9.07160,3.80761,0.00000
7.03633,-7.49670,-7.37826,-0.60705,-6.03411,5.59539,1.94477,-1.04735,9.77156,4.07622,-5.71055,-6.48184,0.84284,-3.65783,8.23861,-8.15444,-3.72325,-5.52042,4.73625,6.39832,4.69628,-6.67817,7.19578,-9.79277,-2.99659,9.18087,8.73560,-9.67367,3.46675,-6.66060,1.26628,-5.22587,-7.01181,-0.06318,1.51447,-0.67772,0.45118,-3.70810,7.81122,-5.02976,7.21533,2.56542,4.02304,-9.41894,3.01693,9.92724,1.00000
7.03328,-7.59068,-7.34032,-0.57253,-6.09464,5.64469,2.32800,-1.16290,9.67502,4.09867,-5.66524,-6.64104,1.04555,-3.75713,8.27758,-8.33350,-3.70571,-5.66668,4.77718,6.68215,4.89760,-6.54539,7.17025,-9.82244,-2.83003,9.02047,8.64012,-9.51048,3.51115,-6.80435,1.40930,-5.23949,-6.96648,0.12174,1.48215,-0.64619,0.02190,-3.34629,7.55046,-4.97153,7.15104,2.84540,3.87641,-9.40081,3.32412,10.25193,1.00000
6.93586,-7.53074,-7.57963,-0.56928,-6.10114,5.59471,2.10896,-1.24992,9.66867,4.35042,-5.75722,-6.58525,0.81124,-3.85966,8.30087,-8.33105,-3.70812,-5.70830,4.75442,6.64639,4.76120,-6.39664,7.30648,-9.99633,-2.73058,9.24504,8.98319,-9.48781,3.61546,-6.84034,1.20687,-5.04378,-6.97387,0.00119,1.47973,-0.77964,0.30556,-3.54588,7.61286,-4.98472,7.12463,2.94486,3.99670,-9.37134,3.22181,10.00732,1.00000
7.14114,-7.63682,-7.49769,-0.55013,-6.06311,5.57908,2.19687,-1.16184,9.65077,4.11532,-5.56444,-6.60889,0.77268,-3.71575,8.29752,-8.31319,-3.50303,-5.52369,4.68866,6.46345,4.79138,-6.43528,6.97604,-10.03914,-2.91122,8.96973,8.84194,-9.62758,3.55322,-6.62270,1.44681,-5.02842,-6.87382,0.17112,1.27844,-0.61291,0.15336,-3.54195,7.74207,-5.15283,7.12375,2.82079,3.99977,-9.35282,3.30563,10.07142,1.00000
-5.83634,-0.25669,-1.55887,7.23219,-6.43776,-3.22341,-4.55277,3.71890,-5.68325,6.08163,-9.70292,1.22855,6.13025,4.82010,-6.27456,-9.99587,5.37488,9.20725,4.23389,-4.14484,5.40054,3.55034,-2.30681,2.23342,-1.44203,1.55897,4.13497,-7.76328,8.43443,9.68389,3.63496,5.92668,-9.55750,-6.64820,7.44648,5.04459,0.12158,-7.27502,-0.26940,0.30541,-3.67565,-8.94304,-1.28388,-8.17672,-9.07154,3.76734,0.00000
-5.87157,-0.27437,-1.61308,7.10288,-6.40516,-3.21305,-4.49577,3.71656,-5.26925,6.28504,-9.73251,1.27043,6.12701,4.73655,-6.20018,-9.88549,5.54133,8.83636,3.91548,-4.02626,5.38911,3.67658,-2.30224,2.18278,-1.38525,1.90530,3.97069,-7.79736,8.56457,9.69801,3.41320,5.98540,-9.42341,-6.47582,7.61435,4.91775,0.22359,-7.39740,-0.34691,0.35281,-3.70286,-9.19248,-1.12618,-8.00284,-9.02093,3.55527,0.00000
-5.87898,-0.34319,-1.44911,7.03801,-6.63584,-3.24617,-4.48636,3.75213,-5.63752,6.19386,-9.79650,1.32910,6.35300,4.93830,-6.32478,-9.82809,5.38909,9.03216,4.08401,-4.21715,5.62550,3.62607,-2.53744,2.25556,-1.55323,1.60435,4.10666,-7.83885,8.48577,9.78217,3.44891,5.94734,-9.50712,-6.35067,7.60920,4.93747,0.13902,-7.41247,-0.20583,0.30618,-3.89902,-9.13164,-1.39945,-8.17625,-9.01788,3.72974,0.00000
7.02569,-7.68430,-7.57381,-0.45538,-6.01590,5.73469,2.18208,-1.06506,9.47465,4.21146,-5.51449,-6.78952,0.94782,-3.69238,8.13130,-8.40480,-3.71118,-5.71959,4.83199,6.64798,4.89435,-6.55759,7.28402,-9.70439,-2.81880,8.87754,8.83506,-9.52575,3.43628,-6.65879,1.35638,-5.16201,-6.84145,0.09414,1.43846,-0.68931,0.12483,-3.37220,7.63946,-4.99674,7.45517,2.71918,4.02622,-9.22980,3.10983,9.97647,1.00000
-5.62866,-0.30821,-1.45631,6.99051,-6.54039,-3.25212,-4.57633,3.85353,-5.66005,6.24314,-9.90921,1.05866,6.25929,4.94518,-6.05753,-9.88444,5.59513,9.12036,4.03204,-4.12844,5.37624,3.52345,-2.33274,2.38435,-1.74649,1.72260,3.93108,-7.78340,8.52505,9.62762,3.62182,5.84433,-9.18852,-6.52647,7.51547,4.87102,-0.06979,-7.46875,-0.22149,0.33997,-3.84928,-9.08304,-1.26219,-8.00037,-8.95885,3.82553,0.00000
7.07055,-7.61601,-7.58893,-0.36048,-6.05208,5.57724,2.14798,-1.13634,9.56179,4.13914,-5.52299,-6.54019,0.84111,-3.56105,8.18203,-8.11019,-3.50180,-5.63353,4.61437,6.40532,4.93331,-6.50970,7.23589,-9.88886,-2.84703,9.07263,8.80569,-9.64769,3.48305,-6.66949,1.42977,-5.24721,-6.80538,0.00298,1.31393,-0.47596,0.18278,-3.52255,7.82990,-4.91669,7.13634,2.52366,3.97362,-9.40429,3.00043,10.11404,1.00000
7.03320,-7.54975,-7.49413,-0.53808,-5.89638,5.59741,2.12233,-1.12956,9.50718,4.03298,-5.74269,-6.75106,0.71524,-3.80117,8.16615,-8.28921,-3.77961,-5.58326,4.68118,6.49301,4.95231,-6.40077,7.11334,-9.81066,-2.76582,8.92593,8.79745,-9.49815,3.43882,-6.72621,1.31354,-5.13058,-6.85031,0.02565,1.37334,-0.76435,-0.07811,-3.59413,7.66876,-4.96612,7.35391,2.66813,3.94094,-9.33118,3.13103,9.94188,1.00000
-5.83279,-0.27946,-1.59137,7.05270,-6.49642,-3.30005,-4.67259,3.91135,-5.58755,6.25465,-9.80245,1.30895,6.29829,4.93519,-6.16058,-9.76682,5.36489,9.15251,4.29285,-4.11441,5.39389,3.85459,-2.25126,2.28814,-1.31909,1.62678,4.01261,-7.74912,8.42373,9.64187,3.67954,5.76081,-9.52978,-6.58997,7.62790,4.91622,0.26116,-7.51968,-0.35331,0.20661,-3.71108,-9.08217,-1.06301,-8.08856,-9.06957,3.82175,0.00000
6.99560,-7.40485,-7.50045,-0.62789,-5.94767,5.54802,2.14466,-0.99487,9.61054,4.29872,-5.63697,-6.78852,0.71875,-3.75917,8.41001,-8.08083,-3.64014,-5.60925,4.70706,6.61480,4.80484,-6.55557,6.97828,-9.79053,-2.97169,9.18491,8.86792,-9.49527,3.56625,-6.81058,1.30978,-5.20331,-6.87091,0.19120,1.50506,-0.72712,0.11005,-3.71858,7.72620,-5.11424,7.24268,2.64388,3.93065,-9.54399,3.29864,9.83993,1.00000
7.00295,-7.55835,-7.47743,-0.44420,-6.20744,5.72570,1.98767,-1.20955,9.70226,4.22986,-5.45879,-6.66736,0.88158,-3.76792,8.11676,-8.34538,-3.59941,-5.64650,4.65086,6.42415,4.85540,-6.48902,7.29399,-9.78986,-2.90004,9.02232,8.91466,-9.55615,3.57763,-6.55036,1.15760,-5.12588,-7.00382,0.00090,1.42236,-0.57433,0.07222,-3.55138,7.75162,-4.70841,7.25073,2.65575,3.88962,-9.33516,3.12922,10.07109,1.00000
-5.79977,-0.36122,-1.72929,7.01735,-6.46892,-3.09628,-4.50398,3.97504,-5.84586,6.24182,-9.80955,1.24385,6.13376,4.99846,-6.25870,-9.95317,5.40403,9.03427,4.16450,-3.90196,5.24135,3.95098,-2.29782,2.14868,-1.63132,1.54767,3.88869,-7.73877,8.45211,9.67875,3.35719,5.96797,-9.12622,-6.36504,7.43419,5.03306,0.26349,-7.30950,-0.25895,0.15367,-3.72221,-9.04927,-1.36771,-8.09874,-9.18798,3.64521,0.00000
7.06448,-7.59263,-7.40225,-0.37714,-5.92539,5.76137,2.14329,-1.21398,9.66926,4.26474,-5.60864,-6.52741,0.80617,-3.74453,8.34821,-8.26287,-3.93710,-5.67051,4.79819,6.53730,4.96093,-6.44965,7.17610,-9.95824,-2.92033,9.12320,8.79070,-9.35705,3.35611,-6.51433,1.28073,-5.25233,-7.00850,0.08361,1.43426,-0.50774,0.32115,-3.46630,7.73983,-4.69727,7.24026,2.63031,4.09044,-9.30164,3.28061,9.97944,1.00000
6.83511,-7.57163,-7.53400,-0.54358,-6.09731,5.56957,2.16116,-1.29778,9.58815,4.27525,-5.51724,-6.58483,0.77456,-3.78749,8.07931,-8.26989,-3.71179,-5.64596,4.72065,6.68895,4.97309,-6.35026,7.19587,-9.98917,-2.82361,9.17184,8.76561,-9.47650,3.54128,-6.65555,1.22061,-5.08839,-6.96232,0.00582,1.52886,-0.71869,0.16686,-3.43213,7.46572,-5.00632,7.18514,2.83815,3.92326,-9.27658,3.10826,9.89792,1.00000
6.74022,-7.51454,-7.28995,-0.53278,-6.00815,5.48613,2.15053,-0.96913,9.77546,4.10747,-5.67836,-6.63719,0.83663,-3.77039,8.48963,-8.50668,-3.60436,-5.63187,4.84034,6.78071,4.90252,-6.58759,6.99935,-9.91092,-2.71701,8.92065,8.62507,-9.62935,3.42343,-6.66609,1.23947,-5.08105,-6.89985,0.14763,1.33994,-0.57832,0.23150,-3.65668,7.71910,-4.84369,7.21297,2.79353,3.76098,-9.47871,3.08158,9.91510,1.00000
-5.91725,-0.39283,-1.63778,7.21124,-6.74833,-3.11912,-4.55905,3.82639,-5.55795,6.44685,-9.86867,1.26325,6.40704,5.04218,-6.23249,-9.88293,5.51079,9.16879,4.01441,-4.05859,5.36016,3.67560,-2.33591,2.28671,-1.32427,1.66955,4.07172,-7.80571,8.44741,9.87133,3.60312,5.89411,-9.32017,-6.43011,7.40807,5.08444,0.08552,-7.36851,-0.38254,0.33709,-3.83476,-9.23209,-1.14692,-8.08091,-9.14031,3.76414,0.00000
-5.62181,-0.60869,-1.55156,7.13856,-6.45485,-3.29746,-4.51092,3.92604,-5.64809,6.04459,-9.82576,1.18384,6.36269,4.99755,-6.17128,-9.84884,5.33021,9.10888,4.03651,-4.11682,5.37933,3.90894,-2.11924,2.29668,-1.49874,1.78824,4.04126,-7.92984,8.44435,9.80268,3.71902,5.84776,-9.44030,-6.44371,7.44428,4.90214,0.20857,-7.43817,-0.25250,0.47312,-3.74122,-8.95580,-1.24436,-8.15997,-9.07320,3.67798,0.00000
-5.91263,-0.37950,-1.56130,7.15935,-6.44423,-3.13277,-4.49758,3.80383,-5.75340,6.42821,-9.80094,1.23344,6.29955,5.00360,-6.27808,-9.84150,5.47672,9.23858,4.24504,-4.15177,5.44039,3.75350,-2.30448,2.28165,-1.57295,1.71236,4.04853,-7.72298,8.43714,9.71460,3.62984,6.02047,-9.38208,-6.20852,7.75928,4.76793,0.26481,-7.35027,-0.19361,0.35789,-3.81328,-9.07958,-1.13313,-8.08681,-9.26471,3.64073,0.00000
7.13568,-7.31214,-7.34241,-0.74878,-6.08359,5.65278,2.13792,-1.05043,9.75427,4.23308,-5.61089,-6.80663,0.70430,-3.81393,8.18031,-8.24454,-3.73458,-5.65247,4.58961,6.55840,4.86693,-6.37384,7.24834,-9.97178,-2.60331,9.19883,8.91335,-9.53708,3.42857,-6.61944,1.29804,-5.15946,-6.78252,0.07041,1.36808,-0.64136,-0.02488,-3.52988,7.67938,-4.87399,7.38887,2.85671,3.99933,-9.13288,3.24235,9.92517,1.00000
6.90300,-7.29743,-7.36867,-0.47760,-6.30904,5.59045,2.16085,-1.37943,9.56038,4.14821,-5.52327,-6.69745,0.60065,-3.61221,8.26636,-8.41816,-3.84570,-5.70848,4.73625,6.54520,4.78541,-6.33597,7.12834,-9.90316,-2.82584,9.11364,8.79231,-9.67723,3.33173,-6.79986,1.37295,-5.03635,-6.92719,0.03023,1.49252,-0.56550,0.22881,-3.43495,7.63258,-4.99345,7.10538,2.48113,3.99120,-9.46306,3.17017,9.78718,1.00000
-5.64590,-0.39034,-1.57270,7.22126,-6.56028,-3.24921,-4.60217,3.81029,-5.67665,6.28788,-9.73749,1.15537,6.33004,4.88874,-6.26976,-9.93154,5.62732,9.23116,4.09037,-3.96957,5.47924,3.83180,-2.12179,2.35704,-1.49257,1.79883,4.26850,-7.75567,8.57041,9.85731,3.49469,5.97142,-9.49309,-6.47541,7.57777,4.79955,0.07434,-7.37141,-0.29681,0.03752,-3.79357,-9.00970,-1.19980,-8.14631,-9.07731,3.62976,0.00000
6.98533,-7.68969,-7.48401,-0.73953,-5.82370,5.67405,2.05747,-1.02612,9.81331,4.29623,-5.72891,-6.79577,0.77418,-3.71078,8.15398,-8.22724,-3.71929,-5.51601,4.72457,6.45666,4.94222,-6.16170,7.07864,-9.82892,-2.83949,9.15388,8.86532,-9.50820,3.47048,-6.68952,1.35061,-5.25717,-7.01189,0.06064,1.41464,-0.51013,0.16966,-3.48551,7.78401,-5.12128,7.32655,2.58590,3.86855,-9.27237,3.11038,9.98341,1.00000
6.98318,-7.45908,-7.39596,-0.61795,-6.17864,5.53655,2.01641,-1.03453,9.77845,4.00612,-5.63930,-6.72391,0.75285,-3.76892,8.03588,-8.35031,-3.79222,-5.68773,4.83830,6.55990,5.14462,-6.48576,7.22766,-9.83777,-2.83602,9.10727,8.65056,-9.41215,3.49466,-6.75705,1.47468,-5.33352,-7.02413,0.23391,1.55183,-0.75002,0.24043,-3.42740,7.71444,-5.01326,7.31863,2.52078,3.95015,-9.50719,3.08560,9.87890,1.00000
7.15657,-7.67477,-7.33380,-0.49314,-6.08422,5.78915,2.15772,-1.09965,9.57353,4.13523,-5.65329,-6.46811,0.97955,-3.83794,8.27398,-8.45020,-3.63060,-5.60175,4.87038,6.62182,4.87606,-6.48375,7.06752,-10.00448,-2.80494,8.95679,8.64274,-9.52243,3.31089,-6.83393,1.52469,-5.09835,-6.84673,0.18072,1.44072,-0.63308,0.24661,-3.65182,7.68310,-5.03968,7.22638,2.52440,3.83293,-9.46462,3.14062,10.16715,1.00000
7.16641,-7.54418,-7.42889,-0.43256,-5.80933,5.88551,2.07395,-1.18449,9.46217,4.17788,-5.65171,-6.71550,0.70423,-3.74896,8.19897,-8.37389,-3.63940,-5.59361,4.70673,6.60614,4.80043,-6.66319,7.09585,-9.80752,-2.65838,9.05417,8.81397,-9.76619,3.42789,-6.57439,1.46226,-5.12655,-6.87482,0.07996,1.36351,-0.59282,0.08559,-3.42874,7.77730,-5.12256,7.15039,2.52867,4.02765,-9.14633,3.24114,10.11365,1.00000
7.17411,-7.63661,-7.45831,-0.43165,-5.86400,5.46871,2.31998,-1.13843,9.57895,4.18687,-5.70339,-6.57579,0.64989,-3.68628,8.35541,-8.28841,-3.65163,-5.62255,4.69026,6.56789,4.89510,-6.47721,7.12297,-9.87397,-2.70895,9.06953,8.79702,-9.61948,3.37051,-6.82585,1.42605,-5.03709,-6.99127,0.05740,1.59038,-0.55036,0.14348,-3.39197,7.82825,-4.95776,7.47926,2.61948,3.97014,-9.32992,3.29717,9.88450,1.00000
6.94246,-7.47628,-7.51361,-0.57837,-6.03942,5.78290,2.15606,-1.04498,9.59535,4.13068,-5.62481,-6.81795,0.95363,-3.84109,8.26896,-8.25316,-3.55717,-5.73117,4.81927,6.68207,4.80444,-6.51180,7.12796,-9.93607,-2.69280,8.97672,8.83308,-9.40676,3.44850,-6.97095,1.32893,-5.25253,-6.96337,0.03104,1.49720,-0.68830,0.18016,-3.58896,7.73031,-4.81899,7.17957,2.80235,3.91961,-9.35192,3.25720,10.12356,1.00000
-5.77527,-0.43357,-1.58698,7.32363,-6.44462,-3.25097,-4.59760,3.88045,-5.45883,6.25755,-9.87814,1.29181,6.21016,4.73327,-6.14689,-9.85535,5.49371,9.18843,4.05784,-4.23884,5.56417,3.66739,-2.33565,2.28415,-1.42866,1.65177,4.16923,-7.84096,8.31722,9.63997,3.59782,5.83938,-9.28861,-6.53715,7.54006,5.02645,0.12791,-7.44898,-0.46977,0.28301,-3.52306,-9.00782,-1.10118,-8.02928,-9.05814,3.67373,0.00000
7.03718,-7.55662,-7.44899,-0.44667,-6.06472,5.60442,2.11727,-1.04297,9.62751,4.18214,-5.55454,-6.79770,0.70424,-3.77929,8.26722,-8.45672,-3.90460,-5.47275,4.72973,6.59517,4.91111,-6.63330,7.21750,-10.00808,-2.77926,8.96115,8.75649,-9.71823,3.37144,-6.62769,1.27459,-5.14510,-6.80872,0.19430,1.49786,-0.52540,0.19374,-3.46082,7.75177,-5.01575,7.21322,2.77038,3.91542,-9.24432,3.10997,9.99232,1.00000
6.88087,-7.49171,-7.43694,-0.48775,-6.07432,5.71628,1.98926,-1.00252,9.67664,4.08399,-5.58696,-6.68305,0.83135,-3.80115,8.00788,-8.31445,-3.56565,-5.68960,4.66902,6.55152,4.88241,-6.45725,7.06723,-9.93422,-2.73419,8.98153,8.81237,-9.46247,3.36005,-6.71329,1.28185,-5.18683,-6.82247,-0.03074,1.45549,-0.54055,0.17798,-3.51043,7.76747,-4.99170,7.05356,2.73560,3.93086,-9.35292,3.15454,9.81559,1.00000
6.79363,-7.73213,-7.58004,-0.60068,-6.04237,5.69152,2.20384,-1.19230,9.70235,4.28163,-5.73449,-6.67512,0.88922,-3.70002,8.31149,-8.33560,-3.69818,-5.60832,4.81735,6.49016,4.75153,-6.21904,7.28138,-9.76121,-2.92843,8.97393,8.60664,-9.47931,3.53649,-6.99908,1.49300,-5.27816,-6.70899,0.16630,1.38153,-0.61555,0.28073,-3.67010,7.69005,-5.00973,7.37456,2.71571,4.09208,-9.33966,3.08212,9.91505,1.00000
-5.72932,-0.48757,-1.58077,7.27550,-6.52880,-3.32570,-4.46406,3.83500,-5.66982,6.16201,-9.83340,1.19193,6.42717,4.77716,-6.10307,-10.02137,5.37677,9.18569,4.13593,-3.94797,5.26201,3.78147,-2.30524,2.16588,-1.56586,1.75754,4.07468,-7.78548,8.48088,9.90841,3.53372,5.81488,-9.33792,-6.46808,7.62966,4.94591,0.16071,-7.51754,-0.28603,0.15399,-3.74778,-9.13200,-1.26146,-8.01100,-8.96015,3.76545,0.00000
-5.85127,-0.36944,-1.64511,7.11450,-6.58731,-3.24966,-4.62795,3.76789,-5.57927,6.32517,-9.82801,1.14461,6.45874,4.84381,-6.24478,-9.79344,5.43215,9.07019,3.95821,-4.03543,5.26985,3.75110,-2.18042,2.28376,-1.41514,1.74861,4.03484,-7.70839,8.70259,9.72297,3.61424,5.92784,-9.52603,-6.51856,7.58337,4.88714,0.22525,-7.32529,-0.31423,0.19188,-3.72316,-9.24722,-1.33303,-8.05252,-8.98490,3.74753,0.00000
7.05024,-7.55499,-7.50603,-0.63674,-6.09890,5.66145,2.26807,-1.03113,9.50299,4.21610,-5.73473,-6.76658,0.70664,-3.76021,8.26896,-8.27203,-3.79570,-5.59461,4.65017,6.72488,4.83892,-6.40634,7.02993,-9.86764,-2.79223,9.11681,8.74414,-9.52375,3.58963,-6.87620,1.50954,-5.22615,-6.86328,0.15238,1.31944,-0.68314,0.23635,-3.43879,7.70388,-4.99979,7.09934,2.59733,3.96189,-9.29027,2.97665,9.91807,1.00000
-5.96765,-0.25927,-1.65831,7.25667,-6.58859,-3.17459,-4.62763,3.69681,-5.65206,6.21566,-9.86036,1.12672,6.18201,4.91868,-6.03970,-9.79547,5.46010,9.24038,4.08040,-4.11284,5.23834,3.86145,-2.43736,2.12713,-1.53959,1.69843,4.08815,-7.61198,8.63712,9.92423,3.63679,6.01367,-9.50042,-6.45871,7.31952,4.96056,0.15635,-7.16156,-0.33342,0.18076,-3.83979,-9.26998,-1.38242,-7.85687,-9.08907,3.82530,0.00000
-5.92415,-0.37085,-1.71026,7.07209,-6.33708,-3.21444,-4.59663,3.78043,-5.57153,6.47519,-9.98424,1.31837,6.15411,4.84388,-6.17314,-9.80676,5.46238,9.34473,4.00628,-4.01055,5.32964,3.76028,-2.15251,2.30207,-1.47955,1.82809,3.94387,-7.71355,8.31473,9.76904,3.70264,5.95853,-9.56821,-6.49794,7.56138,4.99077,0.29930,-7.39305,-0.28168,0.44322,-3.87866,-9.13350,-1.19830,-8.01652,-9.00429,3.68188,0.00000
-5.79603,-0.46234,-1.59156,7.27578,-6.71659,-3.45944,-4.54980,3.75493,-5.54081,6.38902,-9.89168,1.08901,6.18369,4.72292,-6.30320,-9.77016,5.35419,9.00091,4.07660,-3.99694,5.14298,3.77036,-2.31069,2.34235,-1.53175,1.63797,3.93603,-7.53793,8.52253,9.85479,3.62460,5.91886,-9.28079,-6.38359,7.77040,4.99561,0.33257,-7.56230,-0.36377,0.27641,-3.91860,-9.13502,-1.29082,-8.19213,-9.00856,3.64247,0.00000
-5.73994,-0.50605,-1.50656,7.01626,-6.52600,-3.25838,-4.53259,3.85791,-5.67863,6.38297,-9.66476,1.35098,6.14617,4.93587,-6.13729,-9.80639,5.40769,9.14911,3.97648,-4.01463,5.26271,3.61703,-2.13677,2.26639,-1.46532,1.61271,3.90908,-7.74672,8.44137,9.77904,3.59390,5.88711,-9.41148,-6.43622,7.63808,4.89098,0.19353,-7.42866,-0.44001,0.40925,-3.69496,-9.18487,-1.21438,-8.09763,-9.18909,3.66994,0.00000
-5.88874,-0.44322,-1.55372,7.15018,-6.40810,-3.24105,-4.61842,4.07664,-5.77677,6.14716,-9.87935,1.27270,6.24109,4.83868,-6.24419,-9.77542,5.36369,9.21286,3.92474,-4.05448,5.30006,3.77900,-2.28147,2.31512,-1.48931,1.71839,4.27704,-7.81328,8.33095,9.91596,3.56284,5.89324,-9.39293,-6.47592,7.41240,4.91623,0.38565,-7.42272,-0.31886,0.30990,-3.92263,-9.00147,-1.03500,-7.87544,-9.15951,3.62583,0.00000
7.13834,-7.54048,-7.58567,-0.69590,-6.26927,5.57435,2.16902,-1.20096,9.61267,4.11166,-5.61319,-6.68575,0.57097,-3.62779,8.33402,-8.30954,-3.66862,-5.57480,4.91307,6.41059,4.94138,-6.54402,7.11544,-9.91533,-2.70215,9.11964,8.84955,-9.63610,3.37270,-6.62458,1.22900,-5.25277,-6.68041,-0.05992,1.60126,-0.60910,0.23722,-3.46474,7.80358,-4.98959,7.12598,2.60429,4.02587,-9.46874,2.91610,10.04684,1.00000
