1.22057,3.27006,-1.49986,-0.88090,-1.96733,-0.01641,-0.24888,0.38579,-0.64969,1.29200,1.27505,0.95119,2.74127,0.82462,1.27027,-1.61706,-0.93789,-1.33184,1.26361,0.05193,0.89181,1.11134,-0.14969,0.46218,2.51925,-0.15465,-0.63763,2.03176,2.31556,-0.56039,2.58683,-1.50809,0.75466,2.21397,0.52494,0.96901,0.23542,-0.90205,1.20341,0.35604,0.18978,0.87355,-0.35348,-0.02264,-0.59729,-0.68139,0.39191,0.03967,-1.56422,1.22403,0.98386,-0.61302,-2.24287,0.00000
0.26333,2.07587,-1.49350,2.11581,0.76033,1.48407,-0.04707,-1.32925,1.11050,-0.36899,2.83460,2.34557,4.67704,-0.11515,1.77155,-1.02824,0.40174,-0.17016,0.08904,0.44722,3.55759,-0.96684,-0.63672,-0.49263,-0.09349,0.50857,0.85881,0.58058,-0.10523,1.09562,-2.17044,0.97234,-0.12366,1.33441,-0.02837,3.65627,0.92635,0.80935,2.65045,1.08910,-1.50329,-0.50447,-0.71828,1.06034,0.58930,0.22380,3.98832,-0.05685,0.22220,-0.00280,-0.54255,-1.35121,-1.07016,0.00000
0.52951,-4.33495,-2.25374,-3.18164,0.77120,-0.17526,0.22884,1.14313,1.24072,1.23877,0.01408,1.60686,3.00207,-1.48638,1.92904,-0.90931,-0.15845,3.17672,0.28209,-0.25797,-3.02969,0.58185,-3.21288,0.03958,-0.26062,0.80805,-0.93772,0.22043,0.82758,0.70531,-1.98537,-0.11324,-0.25182,3.10546,-1.70509,1.92189,0.62135,-0.70524,3.68943,-1.00117,-1.32789,0.36230,2.59488,-0.13462,-1.12850,-1.64731,-2.42766,0.13830,1.18811,0.55482,-0.69443,3.87323,1.15440,0.00000
-2.76931,-6.41409,-0.29721,4.18487,-2.33076,1.55359,0.96546,2.43664,1.06427,-0.00482,-4.40452,-0.12022,0.31295,0.58818,-0.21166,0.54635,0.02073,3.87924,-1.04135,0.25026,0.72933,-0.40431,-3.98032,-1.68667,-0.58266,-0.82877,-0.34879,1.91702,-0.40985,0.20652,0.91629,0.67454,-0.84145,0.34566,0.36424,4.53366,-1.36437,1.15676,4.74147,0.26000,0.23889,-0.13383,2.63006,-2.81631,-0.59460,0.29617,4.14560,1.59871,0.05877,-1.32278,0.98824,4.55768,0.72833,0.00000
-0.14508,-0.75259,0.21079,11.39586,-1.69754,0.11190,0.12517,-0.76998,-0.64768,1.04975,2.54253,2.53002,0.20965,-1.29786,-3.16609,0.34407,0.68924,0.57044,1.04292,-0.89973,6.40027,-0.31766,2.12293,0.21897,0.15889,1.01453,-1.10061,2.74606,-0.29533,0.33693,-3.08855,-0.04388,0.35832,-1.56534,0.04037,6.20152,1.36857,0.72298,10.70277,-0.37356,-0.62353,1.46679,4.08096,-1.92755,-0.99567,-3.00416,4.01443,-1.54531,0.56837,0.95585,-0.16034,-0.21506,-0.53450,0.00000
1.32466,-0.51888,-1.46380,-0.83304,-0.40599,-0.08202,0.88414,0.47618,1.21439,0.01067,1.69871,1.11383,2.01647,0.75880,3.59359,0.76455,-0.28686,3.66989,0.06455,0.52851,-0.78353,-0.21222,-2.26063,0.10076,-1.06497,-0.49808,-0.70585,-2.79750,0.45941,0.24063,-1.79934,-2.32204,-0.20473,-1.61395,0.02836,0.52515,-0.15342,0.50161,8.20513,-0.53865,0.58506,-1.10302,-7.91708,0.62869,1.78155,5.42648,-0.94349,0.30915,-1.21252,0.02787,-1.75188,-1.17492,-3.39675,0.00000
-0.49502,-1.57938,0.32675,1.19453,0.85598,-0.41807,-1.74306,0.10306,0.64191,-1.18081,2.35440,-0.54219,2.02237,0.24524,-0.03271,0.46423,0.20506,-1.64288,0.73707,-0.20164,-0.67777,-0.30589,1.62877,-0.46765,0.03197,0.12064,-0.63667,2.84504,0.02786,1.70992,0.53626,-0.86751,0.83781,0.38519,0.28995,-3.44810,0.31361,2.02281,6.06195,-0.94347,1.26555,0.57404,-4.30537,-1.04688,-0.98876,1.80316,-0.71666,1.42772,-0.89994,-1.04263,1.28028,-1.41732,-2.24041,0.00000
0.63564,2.27472,0.59701,4.99848,-0.00221,0.42277,0.36836,-0.56267,0.79510,0.14568,1.81733,-3.11418,1.40380,-2.41310,-1.13736,0.30342,-1.65978,2.62109,0.24698,-0.13678,4.67056,1.92865,-1.79285,-0.44465,0.18414,1.26754,-2.27775,0.53665,0.41793,-0.30611,0.12714,-0.34757,0.80394,1.11658,0.69192,3.39562,0.14874,-0.78106,1.71501,-0.33203,0.58679,0.64920,1.50832,0.08219,-1.46428,-0.46957,5.02198,-0.62305,0.97431,1.07589,-0.57038,-0.02866,-1.73220,0.00000
-0.81902,2.61670,-0.85378,3.56823,-0.00468,-0.42106,-0.89163,0.98161,-0.00670,-0.33594,0.09212,0.33568,0.98089,-0.22396,0.86287,2.35456,0.38053,4.60525,1.13332,-0.81312,0.79249,1.17640,-0.56422,0.33643,-1.01294,2.47453,-0.83798,1.28993,1.89528,-0.08935,1.76618,0.86367,1.00405,4.35707,-0.05901,7.40205,1.72045,0.30530,3.60058,-1.21196,-0.07808,0.27669,2.74021,-0.05910,-0.18731,-0.10951,5.66539,-1.16447,-0.47332,0.28875,-0.54919,-1.54754,-3.30339,0.00000
0.04324,1.90324,-0.81633,-7.45756,1.44265,-0.65607,-0.40071,-1.97844,0.59328,-0.50924,2.56868,0.44432,-1.35942,-0.51428,0.44717,0.81668,-0.41141,2.56902,-0.37895,1.82966,-0.59973,-0.50320,-8.71234,0.71385,0.55665,0.35147,-0.24309,-3.73257,2.66975,-0.27626,-3.61788,-0.77396,-1.48186,1.11072,-0.82395,1.18988,0.49430,-1.24139,1.83627,1.71128,0.41498,1.57775,-1.20444,0.75920,-1.40129,4.19932,-1.62617,0.44634,0.97048,1.14721,0.25307,2.13267,-1.23505,0.00000
-1.34266,-0.19170,-0.76787,-8.53480,-0.45592,-1.20619,-0.68126,-0.01313,-0.14556,-0.30476,1.63900,-0.11111,0.87087,-1.29030,-4.35511,0.04406,-1.45884,2.32795,-0.60880,0.35175,0.28851,-1.12508,-5.37990,-0.83056,-0.68984,0.17365,-1.04183,-0.52626,0.62027,-2.83633,-2.63634,1.32356,1.92598,4.08715,0.21576,0.32772,1.28256,0.49367,0.03352,-1.44284,-0.40514,0.60382,1.41157,0.78054,0.03120,0.91553,-2.11214,-0.47914,-0.13984,0.29837,-1.26592,2.77417,1.16378,0.00000
-0.16299,-1.34944,0.51130,1.28856,-1.17544,-0.88699,-2.08719,0.11962,1.81494,1.08766,4.34979,-0.97295,1.26923,0.21904,-1.32792,0.20635,-0.54031,3.13196,0.13930,-0.12930,0.11184,-0.90603,-4.54357,0.69213,-0.43157,0.92617,0.44805,1.00885,1.62618,1.19855,-2.84217,0.24900,-2.01559,0.50632,1.13959,1.04333,0.17001,0.73205,8.26515,-1.69165,0.31962,0.53449,3.98955,0.08079,1.09551,-1.67609,-0.30989,0.07304,0.29074,-1.54305,0.09349,0.99462,-1.23123,0.00000
0.31203,1.64640,-1.31001,3.98891,-1.05289,-0.94232,2.50201,-0.15097,-1.28120,0.90316,-0.77549,0.63083,1.98827,0.28758,4.29846,-0.46044,0.92710,0.30553,-1.12059,0.48037,-2.36998,-3.06399,-0.00134,1.26402,0.03129,1.14523,-1.58346,5.45333,1.23868,0.19080,4.07599,0.80482,1.56137,1.21921,-2.18237,1.48561,0.65333,0.23091,6.75201,-0.15881,-0.59040,0.81779,-1.13281,0.60578,-0.31799,-1.02720,1.55795,0.72060,1.10117,0.03254,-1.44481,-1.89806,-5.65091,0.00000
-0.19904,0.82447,-0.38694,-0.81090,-0.02725,1.93032,-0.33148,0.28575,-0.01816,-1.34346,3.00775,0.11535,2.08154,-1.07697,1.42085,0.93563,-0.51391,4.24672,-0.81210,-0.42456,-1.26123,1.22331,-1.88866,0.74516,0.72987,-0.16055,-0.59651,0.02006,3.07127,-0.42130,0.60788,-1.10495,0.00334,1.22789,1.56487,1.85616,-2.09815,-0.31810,7.56484,0.34747,0.23869,1.19420,-2.31329,-1.02370,-0.57240,2.38552,0.82673,0.45740,-1.65242,-1.84541,0.30764,-2.01665,-2.00573,0.00000
-0.71953,-0.87321,-0.58441,4.50422,-0.18820,-0.39308,0.72269,-0.06887,-1.94110,0.11298,-0.56317,-0.35555,-1.03312,0.53597,-2.11194,0.78124,-1.10401,-1.80224,0.58270,-0.47799,2.97985,-1.32621,-3.22814,0.21385,0.53306,0.53126,-0.80951,1.29633,0.72724,0.24493,-1.82162,-0.46737,-0.20549,-0.18116,0.00062,-0.10286,0.19165,-0.37686,1.20990,0.80545,2.01505,-1.30111,1.83609,-0.89022,-1.66575,-2.60567,1.63595,-0.02925,2.45322,0.84126,-0.28416,2.86680,-1.63572,0.00000
-1.10479,4.43292,-1.39668,-3.52813,1.86226,0.19160,-0.26264,0.93991,-1.32987,-0.36531,-4.47177,0.51701,-0.69045,1.31922,0.57124,0.39068,-0.58365,-2.54903,-0.41253,-0.67461,-0.02717,-0.82706,1.05708,0.68514,0.34882,0.25397,0.17303,-2.02129,-2.30219,0.31046,3.58527,-0.56908,1.26204,-4.95818,-0.66120,0.77280,-1.02832,0.60743,-8.60827,-1.38117,-0.20658,-1.05454,-2.77823,0.33701,0.33382,-0.88020,1.24452,0.01701,-0.28062,-0.32925,0.82037,-8.02645,1.09635,1.00000
-0.00909,-2.68306,-0.53858,0.29762,0.64314,0.87662,0.72344,-0.58774,1.79396,0.86081,-1.58958,-0.13890,1.98931,-0.75871,-1.29281,0.07735,-1.22865,-2.08512,-0.97610,-1.40643,-2.55724,0.11099,3.25266,2.15275,-0.76425,-0.16123,0.32911,6.50585,-1.04052,0.26622,0.89087,0.12258,0.58845,2.60706,-0.72357,-1.66547,1.71646,0.67983,7.54410,-0.96130,0.16775,0.46902,-6.94096,-0.32857,-1.05496,2.98629,1.88005,2.10149,-0.03983,-0.29014,-0.25218,-2.88282,-2.81406,0.00000
0.48673,-1.15423,-2.01836,-3.53663,1.19575,0.65754,-1.99001,0.41277,2.29716,0.00288,-0.81984,-0.47834,0.48204,0.60761,-5.69384,0.54707,-1.33515,-6.36300,-2.37963,0.95295,2.02821,-0.49737,1.56222,-1.91352,2.00859,0.12459,0.26962,3.50997,0.53441,-0.51999,-1.30852,2.35742,1.53384,4.03352,0.67226,-2.52154,1.94356,-0.36848,1.73700,-0.40077,0.54034,-0.55467,-5.21700,0.60187,-0.44393,2.90638,-0.24715,-1.95802,-0.34839,-0.64992,-0.13927,3.00292,-0.82072,0.00000
0.72252,1.24951,0.72597,3.17368,-0.10475,-1.84798,-0.38076,0.58240,-0.10201,-1.51382,1.05701,-0.70997,0.42916,-1.51007,-2.34576,0.72982,0.61912,0.67026,-1.44265,-3.60371,2.02616,0.53310,1.58256,0.95282,0.16139,1.78334,0.29373,3.69559,-0.56850,0.79203,-2.33911,0.86633,-1.14766,0.27950,-0.41571,4.29078,2.07255,0.43301,9.40367,-0.59495,0.63001,0.36741,-0.03845,-1.26302,0.59434,-0.12535,1.73663,1.16739,-1.12651,1.08959,1.67232,-2.91735,-2.19586,0.00000
-2.38239,2.20511,1.09558,-3.16839,-0.70160,-1.26404,-0.83884,-0.16199,-0.40568,-2.04652,2.48212,1.24134,0.99185,0.23742,-1.30508,0.65615,0.31429,4.53344,-1.33563,0.64777,0.76652,-1.07500,-2.65437,1.02728,0.90893,0.52873,-1.00066,-2.10304,2.81586,0.34089,2.40966,-0.72317,-0.99833,3.93685,2.16160,-1.02184,-0.03435,0.21827,-4.31888,0.40739,-0.96189,0.04884,-0.17420,-0.60652,1.07137,2.07153,2.10406,0.01504,0.36740,0.38511,-0.65784,1.03435,0.33423,0.00000
0.86170,0.59326,-0.24167,3.76931,-0.90252,0.62616,0.16270,-0.00728,1.72013,-0.13495,1.72090,-0.14987,1.75350,-1.11094,2.99140,-0.42731,0.06116,4.67299,0.34670,2.19465,3.27540,0.83708,-0.73104,-1.10751,0.67823,1.91856,-0.18958,-3.98967,0.35231,-2.70527,0.06814,0.21806,-2.00126,-1.06490,-0.27488,1.47605,-0.81188,-0.51552,-0.21988,-1.18876,1.33372,0.85756,-0.95330,-0.55922,-0.10653,0.08611,0.06909,0.23608,-0.42818,0.23942,0.64138,2.34271,0.20141,0.00000
-0.42225,-1.93329,-0.94677,-5.35168,0.33589,0.55248,0.02875,-0.73346,-0.15573,-0.18574,0.91637,0.46280,1.02933,1.20402,0.57332,-0.07440,2.29298,2.07631,-0.77803,1.59013,-2.42051,-0.89318,-2.13624,-0.59383,-0.49967,1.40795,0.16887,0.25182,1.72902,-0.93761,0.83422,-0.99789,0.36200,1.51469,-1.57239,0.39832,1.85931,0.24965,4.96996,-0.41750,-1.26170,-0.21077,-4.44310,-0.50397,1.06849,5.09919,-0.60355,0.17765,0.45900,0.71284,0.22854,0.32185,1.05805,0.00000
-1.57042,-1.59711,-2.14621,1.62224,0.05744,-0.43320,0.93182,-0.43469,-1.14468,0.61853,-0.49859,-0.91514,1.71125,1.87635,-1.64753,-0.12835,1.62961,-1.19799,0.21297,-0.94436,0.82588,0.91780,0.27073,0.05760,-0.18651,1.25346,-0.88542,2.85578,-1.32230,1.59929,0.20651,1.48611,-1.20749,1.90840,-0.14508,-3.21820,0.06009,-0.30391,0.65107,-0.37091,0.62176,0.44853,-1.76886,0.42745,-0.06916,1.15977,1.99633,-0.43570,0.42921,0.66704,0.00899,1.13351,-2.81534,0.00000
-0.34679,-2.43649,-0.08281,5.50525,0.64972,0.54890,-0.20441,0.62157,-0.72791,-1.43991,-1.09573,0.19743,-0.73305,0.18181,-0.62766,-0.35502,-0.56704,2.09229,-0.67441,-0.32291,1.26072,1.79383,1.63565,0.41505,-0.47329,-1.32883,-0.70513,-3.52429,0.15908,0.19146,-0.31711,-0.13644,-0.14105,0.82687,-1.87088,-3.02701,-1.50793,-0.89725,-4.55659,-2.39976,-0.24533,-0.71244,-0.31522,-0.61262,1.75625,-1.02212,1.91975,0.46605,-1.31656,1.01876,-1.47891,-0.61395,-2.10842,1.00000
-1.20149,3.13766,-0.53323,-5.90290,2.45512,0.59814,1.23869,-1.15187,-0.19773,1.10729,0.20446,1.44951,4.74979,0.86737,0.50220,-1.23395,0.30312,-1.91334,-0.61967,0.42313,1.67771,0.11954,-2.26416,0.42081,-0.88025,0.27026,-1.70208,0.21926,3.52719,-0.03253,3.30750,-0.09444,1.78324,3.14717,0.83239,-1.28673,-0.71812,1.80245,-1.44505,0.01478,1.05431,-1.90588,0.64736,-0.95164,0.48551,-2.02356,-4.67463,-0.20396,-0.31703,-0.79646,-2.25545,5.98319,-2.57252,0.00000
0.14932,0.44434,-0.36464,1.16504,0.53817,-0.29837,0.93933,0.58321,1.99641,-0.49766,-0.27938,1.12579,4.51102,1.82595,2.45835,0.51372,-0.64484,3.46284,0.01165,-2.35677,-1.69216,1.52743,-0.60172,0.27409,1.61725,0.06565,-0.58762,4.21501,2.04396,-0.83035,7.85146,0.23494,1.80589,4.10036,-0.48150,2.41752,-0.02813,1.11736,4.67184,-0.05813,-0.78941,1.23923,-0.75725,0.26677,1.42065,2.24371,5.06426,0.28781,-1.34092,-0.76140,0.47960,-1.39447,-4.36753,0.00000
1.24883,-7.18267,-0.77659,5.09118,0.60688,0.65198,0.95704,0.00343,0.04372,0.25517,0.59900,-1.73521,-1.81819,0.10695,-1.50526,1.10387,0.14066,2.71861,0.06228,-1.36627,-4.53393,0.40534,-0.40578,-0.67488,-0.93495,-0.33390,0.61392,6.33477,2.74733,1.33534,0.02601,-1.34180,-0.08659,-1.46136,-0.06107,0.40003,-0.48141,-1.84545,18.10510,1.46888,-1.08983,1.09143,1.99799,-0.90776,1.99558,-1.56299,-2.54065,0.46081,-0.59450,0.33310,-0.05683,0.89597,-0.42174,0.00000
0.14169,-3.06650,-0.28143,2.38651,-1.07870,-0.52860,-1.02005,-2.77449,-0.40698,-0.09253,0.02681,-0.43511,1.03030,0.46076,-1.97925,-0.26913,-1.65652,-0.69147,0.67763,0.73725,3.30522,0.26199,-0.91063,-1.03873,-1.44832,-1.16546,1.04876,0.88783,0.02098,0.49317,-4.05777,1.15940,-0.13477,-1.33076,-0.69329,2.23371,-1.75826,-0.85746,7.80740,0.20027,0.80317,1.39690,-0.82087,0.98159,-1.47182,1.09770,0.45144,1.17847,-0.47097,-2.00115,0.59995,3.09393,0.40762,0.00000
2.48636,-2.51292,-0.43849,-1.01758,1.05502,1.10050,0.98564,-0.29851,-2.13414,0.65408,-1.06324,0.75197,6.37455,0.19950,2.89005,0.13718,2.27973,-0.31203,-0.77042,-0.13484,-3.04848,0.16211,0.42905,-0.08971,0.62333,0.36273,-0.83323,4.89988,0.31050,0.00183,1.49711,-1.08443,-0.80555,0.73790,-0.34230,0.31217,-0.59535,0.88992,8.01000,-0.50935,-0.45547,-0.31027,-0.11243,-1.74759,-0.35415,-2.21736,-1.43706,0.41721,1.30390,-1.85768,-0.55170,-0.91433,-2.62460,0.00000
0.85694,-4.68916,0.91842,9.86976,0.13155,1.49926,-0.74930,-1.54298,0.26823,0.41481,-5.30600,-0.75508,-0.69284,0.26223,1.63004,-1.00593,0.72589,-1.80931,-0.71657,0.29336,0.26488,0.57815,1.72721,-0.04141,0.38003,-2.40826,-0.28205,6.83695,-2.18769,-0.79048,-0.93924,-0.23629,-0.96322,-2.84589,-0.83489,5.41105,0.17408,0.50637,14.26275,-0.76306,-0.17371,-1.65514,-3.96951,-0.89774,-0.31683,0.89794,3.97640,-0.68344,0.13875,2.20878,0.77236,-0.98060,-3.49462,0.00000
-0.23793,0.03797,1.92254,4.98819,0.04691,0.56339,-1.13579,1.62559,-0.33048,0.46374,-2.36509,0.42824,-0.22580,-0.01974,-1.20410,-1.36434,-1.29111,-1.45769,-1.64653,1.98742,0.88325,0.15603,-1.09283,-0.43910,0.12578,1.31893,-0.33076,3.82876,0.11409,-0.08414,0.59345,0.34360,0.61300,2.59915,-0.04646,1.80028,1.29540,-0.70776,3.37006,0.43154,2.16878,0.14603,-1.72519,1.26362,-1.07292,-0.93751,4.37972,0.27425,-0.89336,-0.48271,1.20202,-0.76841,-5.13414,0.00000
-0.30991,0.14175,0.98452,3.28492,0.80003,1.02146,-2.03779,0.12186,-0.56895,1.06334,1.45243,-0.72450,3.86604,0.60786,1.42777,0.04108,0.56619,0.32460,0.41393,-1.20665,2.54750,-0.26301,1.85117,-0.12174,0.87462,-0.31505,-1.62806,3.00834,1.89929,1.03756,3.96600,1.17151,-1.74719,-0.37090,1.01447,2.63582,0.09792,-0.27736,8.84675,0.46198,0.34211,-0.74962,0.49096,0.47610,0.87274,0.52983,-0.30137,2.12992,-0.28432,0.55291,-0.35565,2.89850,-1.56457,0.00000
0.14425,-0.16834,-1.63273,3.83263,-0.74103,-0.46326,-0.82135,-0.22882,0.52069,-1.16122,-2.94654,0.44426,1.50690,1.08567,2.08105,-0.74487,-0.27870,2.44732,-0.65979,-0.28878,1.82418,-1.01219,-3.05988,-0.81833,0.95604,1.38614,0.73717,0.40926,2.12792,0.44326,3.24427,-0.17579,0.24800,2.08494,-0.08623,5.97278,0.38852,1.14825,2.43510,2.01420,-0.28330,0.09676,0.19258,-0.56754,0.31591,1.15479,5.70869,0.20889,-0.63344,-0.43417,0.07388,2.35215,-2.98999,0.00000
