90.0,176.0,31.0,1.0,3.120987,-1.232774,1.55511,0.006833,0.943412,0.331538,-1.662023,1.974162,-0.252685,-0.1936,0.072594,-0.788676,1
62.0,175.0,30.0,0.0,-1.979776,-1.49954,-1.894719,-0.06531100000000001,0.997462,0.028307,-0.000599,-0.009593,4.9e-05,0.007175,0.004643,-0.007067,3
62.0,175.0,30.0,0.0,-0.828859,-1.507907,-1.049914,-0.046322,0.998023,-0.042461,-0.002771,-0.0032020000000000004,0.003553,-0.000996,0.00393,0.01002,3
60.0,167.0,33.0,1.0,-1.89338,-1.344725,-1.604727,-0.212462,0.974554,0.071017,0.01063,-0.065189,-0.06075700000000001,-0.031251,-0.019003,0.049802,3
52.0,161.0,24.0,0.0,-1.5058,-1.243535,-1.621039,-0.320703,0.946926,-0.020874,1.712592,-0.085016,1.575566,0.25306100000000004,-0.886242,-0.018906,1
62.0,175.0,30.0,0.0,-1.790175,-1.407107,-1.54781,-0.159053,0.986633,0.035464,1.903795,-0.808312,1.052505,0.411662,0.13253800000000002,0.339124,0
70.0,178.0,24.0,1.0,3.138029,-1.234582,-0.5494,0.001176,0.944011,0.329907,1.438214,0.116226,-0.041032,0.046188,-0.574778,-0.0397,4
76.0,180.0,26.0,1.0,-2.289926,-1.210847,-1.521948,-0.26497800000000005,0.935915,0.231996,0.020367,0.036957,0.003638,0.012399,0.019759,-0.023332,3
62.0,175.0,30.0,0.0,0.725758,-1.240952,0.657121,0.214965,0.946093,-0.242267,-1.439366,-0.172855,-1.5321280000000002,0.125412,0.089125,-0.1936,0
72.0,180.0,28.0,1.0,0.856693,-0.943475,2.848999,0.443557,0.809603,-0.3844260000000001,-1.093465,1.166611,0.490812,0.296891,0.850141,-1.350803,5
72.0,180.0,28.0,1.0,1.184829,-0.984089,-2.629241,0.512892,0.8327680000000001,-0.208413,2.657853,-2.453183,3.235603,1.3679370000000002,0.467082,-0.364722,1
96.0,172.0,29.0,0.0,0.900837,-0.64025,-3.050979,0.628599,0.597396,-0.497968,2.087136,-1.617319,1.828703,0.275301,0.565812,-0.383959,1
48.0,161.0,28.0,0.0,0.856392,-1.494943,-2.719995,0.057249,0.997124,-0.049647,-0.528944,1.379743,-0.772524,0.070391,-0.084023,0.103785,5
74.0,173.0,18.0,0.0,-0.988182,-1.274127,2.375108,-0.244109,0.956315,-0.16084600000000002,-0.020929,0.013934,-0.056293,-0.010026,0.008223000000000001,-0.003811,3
54.0,164.0,26.0,0.0,-1.381143,-1.43093,2.9239610000000003,-0.1367,0.990235,-0.026241000000000004,0.035564,-0.06449500000000001,0.013388999999999998,0.007153000000000001,-0.003754,0.00526,3
76.0,180.0,28.0,1.0,0.977409,-1.331135,0.16001600000000002,0.196795,0.971418,-0.132733,-1.273145,1.4316879999999998,0.134458,-0.158068,0.360155,0.46217,4
76.0,180.0,26.0,1.0,-2.29524,-1.472292,-2.555982,-0.07363600000000001,0.995152,0.065165,0.004278,-0.06425700000000001,0.001359,-0.033389,-0.003987,0.026327,3
60.0,178.0,33.0,1.0,-1.537999,-1.058162,0.709313,-0.490207,0.8714559999999999,-0.016083,-0.142672,2.225392,1.7925830000000005,0.496494,-0.239559,0.363282,5
70.0,180.0,35.0,1.0,2.250584,-1.013326,-1.227325,0.411266,0.8485959999999999,0.33243,-0.11241199999999996,0.109994,-0.149167,0.007405,-0.040246,0.102811,3
100.0,186.0,31.0,1.0,0.444357,0.007587999999999998,0.102367,0.429865,-0.007587999999999998,-0.902861,-0.00435,0.004676,-0.001926,0.011114,-0.001094,0.002241,2
88.0,180.0,25.0,1.0,1.0853700000000002,-1.368331,-2.0832900000000003,0.177832,0.979574,-0.093811,0.791354,-1.260984,-0.205845,0.023645,-0.250417,0.094635,0
54.0,164.0,26.0,0.0,-0.0004860000000000001,-0.989728,0.387948,-0.000267,0.8358770000000001,-0.548917,-0.015625,0.016364,0.000614,0.052666,0.008834999999999999,-0.002535,2
90.0,176.0,31.0,1.0,-1.6884009999999998,-1.516744,-2.6838740000000003,-0.053463,0.99854,0.0063170000000000006,-3.539565,1.004135,0.652145,0.099834,-0.175541,0.218979,5
54.0,164.0,26.0,0.0,-1.870645,-1.464215,-2.329885,-0.101549,0.994326,0.031396,-0.003229,-0.006012,0.0004980000000000001,-0.010955,0.008345,-0.058755,3
90.0,176.0,31.0,1.0,1.013349,-0.827995,-0.064218,0.573959,0.736577,-0.35780500000000004,-0.000741,0.001123,-0.003098,0.008376999999999999,0.012996,0.008256999999999999,2
52.0,165.0,24.0,1.0,-1.4036,-1.423576,-1.528112,-0.144616,0.989183,-0.024407,0.005303,0.001124,-0.003899,-0.003715,0.007323,0.002221,3
78.0,164.0,28.0,0.0,-2.144244,-1.409118,1.829273,-0.135222,0.986959,0.087332,-1.918821,-1.763911,1.7407150000000002,0.277175,0.747584,0.018029,1
102.0,188.0,46.0,1.0,1.969161,-1.442035,1.444063,0.118351,0.991722,0.04981,0.034732,-0.027171,0.033369,-0.005695,0.011254,0.000239,3
93.0,190.0,32.0,1.0,0.512733,-0.193427,-0.45368,0.481412,0.192223,-0.855157,-0.011825,0.012547,-0.012735,-0.014798,0.018913,-0.006873000000000001,2
62.0,175.0,30.0,0.0,-2.279461,-1.342126,3.104121,-0.172036,0.973969,0.147471,-0.17314300000000002,-1.168076,0.619795,-0.059501,0.196197,0.418081,5
52.0,161.0,24.0,0.0,0.580043,-0.676262,0.08355499999999999,0.427442,0.6258819999999999,-0.652353,0.004983,-0.010725,-0.0022960000000000003,-0.001264,0.010623,-0.002203,2
48.0,164.0,23.0,0.0,-2.230448,-1.285181,-2.325612,-0.222599,0.959489,0.17263599999999998,0.90846,-0.580498,0.078387,0.162617,-0.766328,-0.245466,0
74.0,173.0,18.0,0.0,-0.281846,-1.409116,-1.5438379999999998,-0.044772,0.986958,-0.154625,0.028548,-0.158647,0.029873,0.049274,0.004985,0.031349,3
74.0,173.0,18.0,0.0,-0.468525,-1.40552,-1.99126,-0.074295,0.986373,-0.146795,-0.023968,0.058993,-0.032575,-0.012696,0.0034340000000000004,0.002691,3
78.0,164.0,28.0,0.0,2.453505,-1.31021,-2.128847,0.16356800000000002,0.966239,0.198957,-0.182463,-0.239193,0.5286029999999999,0.308859,0.024209,-0.194181,4
52.0,161.0,24.0,0.0,1.463444,-1.168513,0.012132,0.389233,0.920169,-0.041946,-1.575562,0.300285,-0.172585,-0.061032,-0.318485,-0.019333000000000003,5
70.0,180.0,35.0,1.0,1.834897,-1.106406,-2.739494,0.432324,0.8940950000000001,0.116908,-0.009178,0.049148,0.009397,-0.008282,0.016535,0.005742000000000001,3
54.0,164.0,26.0,0.0,-0.719543,-1.3572540000000002,-2.673618,-0.139658,0.977286,-0.15938,0.156957,1.404239,-0.476364,-0.182485,-0.15116,-0.026014,4
88.0,180.0,25.0,1.0,-1.146937,-1.397707,-1.600101,-0.156968,0.985057,-0.070826,0.007049,-0.001586,0.005242,-0.0016469999999999998,0.00536,0.005259000000000001,3
72.0,164.0,31.0,0.0,1.601574,-1.202526,1.156652,0.35983000000000004,0.932952,0.011078,0.411278,0.6747989999999999,1.545193,0.15047,0.4425060000000001,-0.175019,4
52.0,165.0,24.0,1.0,-0.660077,-0.5115529999999999,-2.0673220000000003,-0.53468,0.489532,-0.688818,-2.05858,-0.128433,1.22709,0.096036,-0.392089,0.460317,4
52.0,165.0,24.0,1.0,-0.8187909999999999,-1.092095,-0.842532,-0.336405,0.8875940000000001,-0.314656,-2.401314,1.203331,1.202547,-0.301092,-0.056417,0.20284,5
90.0,176.0,31.0,1.0,1.005744,-0.749678,-0.07044299999999999,0.618139,0.681403,-0.391907,0.005101,-0.016732,-0.0048270000000000006,0.011408,0.010308,0.020965,2
72.0,180.0,28.0,1.0,0.06676900000000001,-0.201108,-0.20915,0.065375,0.199756,-0.977662,0.003736,-0.002268,0.001677,0.013696000000000002,0.023343,0.000337,2
72.0,180.0,28.0,1.0,1.577419,-1.107097,1.028449,0.447242,0.8944040000000001,0.002962,2.687503,-1.936395,0.231364,-0.26377,-0.699641,-0.331133,1
70.0,180.0,35.0,1.0,-2.900411,-0.418383,-0.749595,-0.218249,0.406284,0.8873,0.001618,0.000108,-0.002155,-0.0064670000000000005,-0.017002,4.5e-05,2
93.0,190.0,32.0,1.0,0.495721,-0.446299,-0.955031,0.429075,0.43163,-0.793467,0.001115,-0.000365,0.0060090000000000005,-0.016554,-0.006795000000000001,-0.019231,2
76.0,180.0,28.0,1.0,-2.545893,-1.377123,-2.313125,-0.107978,0.981304,0.159296,-0.016458,0.060519,-0.050632,0.001197,0.019322,-0.041285,3
70.0,178.0,24.0,1.0,-0.395071,-1.523485,2.46773,-0.017882,0.998881,-0.042884,-0.140055,0.202876,-0.038911,-0.020646,0.006612000000000001,-0.01983,3
102.0,188.0,46.0,1.0,-3.060638,-1.4861,2.775158,-0.006841,0.996415,0.084319,-0.018424,0.055516,-0.013353,0.023839,0.008483,-0.000441,3
60.0,167.0,33.0,1.0,-1.694289,-1.37636,2.834317,-0.191696,0.981157,0.023794,-1.279631,-0.34689000000000003,-0.344949,-0.078064,0.075774,-0.039938,4
62.0,175.0,30.0,0.0,0.6470279999999999,-0.484658,-0.952292,0.533393,0.465906,-0.70599,0.008778,0.006221,0.006227,-0.004188,0.014135,-0.001224,2
102.0,188.0,46.0,1.0,0.324921,-1.335628,-0.54511,0.074384,0.972475,-0.220815,3.118528,-0.407348,0.849499,-0.033902,-0.422747,-0.006327,0
68.0,170.0,25.0,0.0,1.795768,-1.513243,-1.31554,0.056073000000000005,0.998344,0.012832,-7.000000000000003e-06,-0.011982,-0.013346,-0.000165,0.001457,-0.000732,3
93.0,190.0,32.0,1.0,-0.879273,-1.141422,-0.391033,-0.320654,0.909226,-0.265469,3.368274,0.673583,0.73525,-0.271525,0.770659,-0.12828399999999998,0
72.0,180.0,28.0,1.0,0.575008,-0.8590540000000001,-2.431095,0.355205,0.757225,-0.548108,-0.711023,0.350195,0.51699,-0.337047,-0.387078,0.478391,5
54.0,164.0,26.0,0.0,0.08480499999999999,-0.948255,0.433091,0.049391,0.812399,-0.581006,0.001251,0.000956,0.002518,0.038775,0.021387,0.018261000000000003,2
76.0,180.0,26.0,1.0,-2.268501,-1.230434,-1.522482,-0.255819,0.942634,0.214472,0.053447,0.010141,0.019827,0.006292,-0.003516,0.036352,3
70.0,180.0,35.0,1.0,-2.876906,-0.421056,-0.6891189999999999,-0.238758,0.408724,0.8808739999999999,-0.002937,0.003615,-0.008307,-0.002545,-0.009463,-0.006408,2
62.0,175.0,30.0,0.0,0.636314,-1.109698,-0.767547,0.264385,0.8955649999999999,-0.357843,-0.551603,-0.962355,-0.672475,0.095966,-0.192867,-0.01232,5
60.0,167.0,33.0,1.0,-2.9357,-1.320535,2.610017,-0.050628,0.968848,0.242409,2.006884,-0.5085850000000001,0.041152,0.415114,0.644418,-0.659371,5
68.0,170.0,25.0,0.0,1.487852,-1.307759,2.288597,0.25912,0.965605,-0.021542,-0.962507,0.712245,-1.005049,0.076817,-0.19879,-0.12247,5
74.0,173.0,18.0,0.0,-1.976379,-1.261183,0.331893,-0.279972,0.952451,0.120217,-1.431099,-3.179255,-2.98998,0.513691,0.859957,-0.554238,5
72.0,180.0,28.0,1.0,1.261111,-0.962028,0.641716,0.5446489999999999,0.8203530000000001,-0.174277,-0.987914,1.08119,-0.867908,0.017592,-0.07518999999999999,0.179175,5
90.0,176.0,31.0,1.0,1.022119,-0.8251219999999999,-0.059346,0.578879,0.73463,-0.35386100000000004,0.013922,-0.0030800000000000003,-0.002048,0.012766,0.012196,0.019037,2
88.0,180.0,25.0,1.0,1.154121,-0.338529,2.183576,0.86254,0.3321,-0.381752,0.003006,0.004028,-0.002233,-0.000433,0.004111999999999999,-0.00428,2
68.0,170.0,25.0,0.0,-2.960284,-1.504965,-0.6301220000000001,-0.011862,0.997834,0.064706,0.7235779999999999,-0.158153,0.07638500000000001,-0.183588,0.4971310000000001,-0.13138699999999998,4
93.0,190.0,32.0,1.0,0.50103,-0.44435,-0.947979,0.433685,0.429871,-0.791914,0.001507,0.003442,0.00096,-0.010452,-0.006058,-0.017274,2
74.0,173.0,18.0,0.0,2.197027,0.007156999999999998,2.582136,0.810221,-0.007156999999999998,0.58608,-0.918325,2.15216,0.613903,-1.614955,1.265794,-0.58373,5
54.0,164.0,26.0,0.0,0.144215,-0.915835,0.397864,0.087541,0.793072,-0.602804,0.001436,-0.004122,-0.001073,0.002654,0.01389,0.003378,2
70.0,178.0,24.0,1.0,-2.920502,-0.133233,-1.278119,-0.21735,0.132839,0.96701,0.002203,0.005757,-0.003609,-0.001919,-0.000408,-0.0083,2
54.0,164.0,26.0,0.0,-0.42736,-1.183006,-1.193993,-0.156712,0.925747,-0.344098,-0.111446,-0.6695800000000001,-0.261434,0.032277,0.048908,0.473156,5
54.0,164.0,26.0,0.0,-0.041539,-1.033576,0.278825,-0.021252,0.8591340000000001,-0.511308,-0.02671,-0.041456,-0.135953,0.039547000000000006,0.017773,0.004228,2
52.0,161.0,24.0,0.0,0.469611,-1.244372,2.666877,0.145099,0.947195,-0.28592199999999995,-0.354815,0.000692,-0.293194,0.032559,-0.159353,-0.054746,4
60.0,167.0,33.0,1.0,0.50005,-0.471718,-1.523234,0.427106,0.454417,-0.7817189999999999,-0.0006309999999999999,0.0025510000000000003,0.001271,-0.012006,0.02271,-4e-06,2
102.0,188.0,46.0,1.0,1.773324,-0.795143,1.314435,0.685872,0.713964,0.14083900000000002,-0.184938,-1.078967,0.684083,-0.310154,-1.487844,0.13208,1
52.0,161.0,24.0,0.0,0.798492,-1.35835,0.625273,0.150969,0.977518,-0.147066,-0.092957,-0.249735,0.040159,0.023775,0.017996,0.08098,3
100.0,186.0,31.0,1.0,-0.478763,-1.434049,2.914029,-0.0628,0.990665,-0.120993,0.014405,0.022226,0.006169,0.00474,0.006436,0.004767,3
102.0,188.0,46.0,1.0,0.331881,-0.333556,0.034136,0.307864,0.327405,-0.893323,0.013624,0.045976,-0.023631,-0.00191,-0.006299,-0.000491,2
88.0,180.0,25.0,1.0,0.35382800000000003,-0.750693,-0.7358180000000001,0.253359,0.682146,-0.685916,1.224352,-1.37435,-0.032601,-0.028582,-0.12961,0.393481,4
76.0,180.0,28.0,1.0,0.218265,0.12378,1.749948,0.214879,-0.123464,-0.968805,0.003143,-0.003714,0.010789,0.005626,0.015737,-0.003363,2
76.0,180.0,28.0,1.0,-0.107712,-0.891735,-1.053133,-0.06751900000000001,0.778163,-0.624423,-0.804502,-1.489283,0.686869,-0.023576,-0.498652,0.473422,5
102.0,188.0,46.0,1.0,0.084867,-1.316333,-0.074689,0.021338,0.967798,-0.250821,0.626315,0.106593,0.020168,-0.406531,1.770361,-0.171192,5
52.0,165.0,24.0,1.0,-0.6752090000000001,-0.759426,-0.560778,-0.453312,0.688505,-0.5660970000000001,-2.098087,-0.080759,0.080363,0.825626,-1.262083,1.112254,1
90.0,176.0,31.0,1.0,-2.78483,-1.456034,-2.772829,-0.039931,0.993422,0.10713699999999997,0.013119,-0.003012,-0.009645,-0.013627,0.002473,0.006846,3
68.0,170.0,25.0,0.0,0.163826,-0.8859040000000001,-1.525795,0.103172,0.774487,-0.624119,0.369036,-0.931231,0.068409,0.104684,0.686404,0.322316,5
78.0,164.0,28.0,0.0,-2.038498,-0.6240939999999999,0.50843,-0.724344,0.584363,0.36585,0.018774,0.007441,0.005401,-0.006613,-0.021725,0.031810000000000005,2
72.0,180.0,28.0,1.0,0.102839,-0.1201,-0.164826,0.101918,0.119811,-0.987551,0.002587,-0.00447,0.000992,-0.00298,0.003602,-0.003736,2
88.0,180.0,25.0,1.0,1.0693629999999998,-1.31205,-2.703081,0.224315,0.966712,-0.122962,1.598378,5.079843,2.971851,0.381336,1.172922,-0.06308899999999999,1
78.0,164.0,28.0,0.0,-1.5258459999999998,-1.2695379999999998,2.046785,-0.296388,0.954964,-0.013332,0.7225239999999999,0.008098000000000001,-0.452034,-0.100036,-0.150109,-0.060338,5
62.0,175.0,30.0,0.0,0.13811500000000002,-1.179924,-0.5046609999999999,0.052451,0.924577,-0.377346,-1.640613,-0.491726,-0.998011,-0.038154,-0.097673,0.48698,5
54.0,164.0,26.0,0.0,-0.053364,-1.155863,-0.327695,-0.021502,0.915143,-0.402545,0.914865,-1.429593,0.391077,-0.361738,0.570788,0.279193,5
52.0,165.0,24.0,1.0,-0.915491,-1.117325,0.8880959999999999,-0.34734,0.898932,-0.266969,0.794403,-1.913287,1.080355,0.018223,-0.158987,0.229173,0
60.0,167.0,33.0,1.0,-1.819831,-1.55726,-1.905145,-0.009129,0.999908,0.002322,-0.115932,0.00116,0.052640999999999986,-0.048122000000000005,0.001221,0.0352,3
70.0,185.0,33.0,1.0,-0.439861,-0.996814,3.103872,-0.231201,0.8397450000000001,-0.491279,3.94329,-2.217132,-0.441107,-0.222183,-0.21795,0.084006,4
78.0,164.0,28.0,0.0,-1.65737,-1.156391,1.177843,-0.401114,0.915356,0.034813,0.324981,-0.725485,-0.139211,-0.064157,-0.03619,-0.025719,3
48.0,164.0,23.0,0.0,2.589259,-1.502737,-0.387443,0.035436,0.997685,0.05749600000000001,0.020887,0.07661,0.027754,-0.055883,-0.000721,0.035384,3
48.0,164.0,23.0,0.0,-2.476689,-1.072387,2.544528,-0.294927,0.878344,0.376186,-2.322536,-0.704066,0.02505,0.290883,-0.07445,-0.134746,4
88.0,180.0,25.0,1.0,1.148998,-0.34220300000000003,2.179081,0.859441,0.335563,-0.385658,-0.001022,0.002706,-0.002188,0.001414,0.003686,-0.004036,2
76.0,180.0,26.0,1.0,-1.794257,-1.504102,-2.316926,-0.064829,0.997777,0.014733,-1.843196,4.391266000000001,0.8446239999999999,-0.168524,-0.276555,0.038093,5
52.0,161.0,24.0,0.0,1.727108,-1.369119,1.51569,0.197861,0.979732,0.031182,-0.5530010000000001,0.414342,-0.681768,0.129608,0.358952,-0.04197,5
74.0,173.0,18.0,0.0,-2.670513,-0.082959,-0.420999,-0.452287,0.082864,0.888014,-0.01025,-0.010077,0.006384,0.006959999999999999,-0.0019920000000000003,-0.002272,2
