155.000000,16,-23.60,-19.50,5,9,1,1,4,4,3,0,0,0,2,2,1,1,2,1,1,2,5,1,5,2,2,2,4,2,2,5,5,3,Target
146.000000,13,-20.90,-19.50,5,6,1,0,8,4,3,0,0,0,5,2,1,1,2,1,1,2,5,1,5,5,2,2,5,5,3,2,5,5,Target
155.000000,16,-23.60,-19.50,5,9,1,1,4,4,3,0,0,0,2,2,1,1,2,1,1,2,5,1,5,2,2,2,4,2,2,5,5,3,Target
146.000000,13,-20.90,-19.50,5,6,1,0,8,4,3,0,0,0,5,2,1,1,2,1,1,2,5,1,5,5,2,2,5,5,3,2,5,5,Target
155.000000,16,-23.60,-19.50,5,9,1,1,4,4,3,0,0,0,2,2,1,1,2,1,1,2,5,1,5,2,2,2,4,2,2,5,5,3,Target
146.000000,13,-20.90,-19.50,5,6,1,0,8,4,3,0,0,0,5,2,1,1,2,1,1,2,5,1,5,5,2,2,5,5,3,2,5,5,Target
155.000000,16,-23.60,-19.50,5,9,1,1,4,4,3,0,0,0,2,2,1,1,2,1,1,2,5,1,5,2,2,2,4,2,2,5,5,3,Target
146.000000,13,-20.90,-19.50,5,6,1,0,8,4,3,0,0,0,5,2,1,1,2,1,1,2,5,1,5,5,2,2,5,5,3,2,5,5,Target
155.000000,16,-23.60,-19.50,5,9,1,1,4,4,3,0,0,0,2,2,1,1,2,1,1,2,5,1,5,2,2,2,4,2,2,5,5,3,Target
146.000000,13,-20.90,-19.50,5,6,1,0,8,4,3,0,0,0,5,2,1,1,2,1,1,2,5,1,5,5,2,2,5,5,3,2,5,5,Target
155.000000,16,-23.60,-19.50,5,9,1,1,4,4,3,0,0,0,2,2,1,1,2,1,1,2,5,1,5,2,2,2,4,2,2,5,5,3,Target
146.000000,13,-20.90,-19.50,5,6,1,0,8,4,3,0,0,0,5,2,1,1,2,1,1,2,5,1,5,5,2,2,5,5,3,2,5,5,Target
155.000000,16,-23.60,-19.50,5,9,1,1,4,4,3,0,0,0,2,2,1,1,2,1,1,2,5,1,5,2,2,2,4,2,2,5,5,3,Target
146.000000,13,-20.90,-19.50,5,6,1,0,8,4,3,0,0,0,5,2,1,1,2,1,1,2,5,1,5,5,2,2,5,5,3,2,5,5,Target
155.000000,16,-23.60,-19.50,5,9,1,1,4,4,3,0,0,0,2,2,1,1,2,1,1,2,5,1,5,2,2,2,4,2,2,5,5,3,Target
146.000000,13,-20.90,-19.50,5,6,1,0,8,4,3,0,0,0,5,2,1,1,2,1,1,2,5,1,5,5,2,2,5,5,3,2,5,5,Target
155.000000,16,-23.60,-19.50,5,9,1,1,4,4,3,0,0,0,2,2,1,1,2,1,1,2,5,1,5,2,2,2,4,2,2,5,5,3,Target
146.000000,13,-20.90,-19.50,5,6,1,0,8,4,3,0,0,0,5,2,1,1,2,1,1,2,5,1,5,5,2,2,5,5,3,2,5,5,Target
155.000000,16,-23.60,-19.50,5,9,1,1,4,4,3,0,0,0,2,2,1,1,2,1,1,2,5,1,5,2,2,2,4,2,2,5,5,3,Target
146.000000,13,-20.90,-19.50,5,6,1,0,8,4,3,0,0,0,5,2,1,1,2,1,1,2,5,1,5,5,2,2,5,5,3,2,5,5,Target
155.000000,16,-23.60,-19.50,5,9,1,1,4,4,3,0,0,0,2,2,1,1,2,1,1,2,5,1,5,2,2,2,4,2,2,5,5,3,Target
146.000000,13,-20.90,-19.50,5,6,1,0,8,4,3,0,0,0,5,2,1,1,2,1,1,2,5,1,5,5,2,2,5,5,3,2,5,5,Target
171.000000,20,-26.20,-19.50,5,10,1,1,3,4,3,0,0,0,5,2,1,1,2,1,1,2,4,1,5,2,2,2,2,2,2,2,5,3,Target
152.000000,19,-29.40,-19.50,7,8,0,3,2,4,3,0,0,0,2,2,1,1,2,1,1,2,1,4,4,4,2,5,5,2,2,2,1,1,Target
152.000000,19,-29.40,-19.50,7,8,0,3,2,4,3,0,0,0,2,2,1,1,2,1,1,2,1,4,4,4,2,5,5,2,2,2,1,1,Target
152.000000,19,-29.40,-19.50,7,8,0,3,2,4,3,0,0,0,2,2,1,1,2,1,1,2,1,4,4,4,2,5,5,2,2,2,1,1,Target
152.000000,19,-29.40,-19.50,7,8,0,3,2,4,3,0,0,0,2,2,1,1,2,1,1,2,1,4,4,4,2,5,5,2,2,2,1,1,Target
144.000000,19,-20.60,-17.40,5,7,3,0,5,3,3,1,0,0,5,2,1,1,2,3,1,2,1,5,2,5,5,2,2,2,3,5,1,3,Target
144.000000,19,-20.60,-17.40,5,7,3,0,5,3,3,1,0,0,5,2,1,1,2,3,1,2,1,5,2,5,5,2,2,2,3,5,1,3,Target
143.000000,18,-22.00,-19.50,4,6,4,0,6,4,3,0,0,0,3,2,1,1,2,1,1,2,5,3,5,2,5,5,2,5,2,3,3,5,Target
143.000000,18,-22.00,-19.50,4,6,4,0,6,4,3,0,0,0,3,2,1,1,2,1,1,2,5,3,5,2,5,5,2,5,2,3,3,5,Target
142.000000,9,-25.80,-19.50,7,3,3,0,7,4,3,0,0,0,3,2,1,1,2,1,1,2,5,1,5,5,5,5,3,5,3,5,1,1,Target
142.000000,9,-25.80,-19.50,7,3,3,0,7,4,3,0,0,0,3,2,1,1,2,1,1,2,5,1,5,5,5,5,3,5,3,5,1,1,Target
165.000000,18,-26.70,-19.50,6,9,1,1,3,4,3,0,0,0,3,2,1,1,2,1,1,2,4,1,2,2,5,2,5,2,2,2,1,5,Target
149.000000,18,-27.90,-19.50,6,8,0,1,5,4,3,0,0,0,2,2,1,1,2,1,1,2,4,1,2,5,5,5,2,2,2,5,1,5,Target
146.000000,19,-22.94,-19.50,6,7,2,4,1,4,3,0,0,0,5,2,1,1,2,1,1,2,1,4,4,1,3,2,4,4,2,2,3,2,Target
141.000000,20,-22.00,-15.10,4,11,1,3,1,4,2,0,0,1,2,5,1,1,2,1,1,2,4,3,2,2,2,4,4,2,2,2,2,2,Target
165.000000,18,-26.70,-19.50,6,9,1,1,3,4,3,0,0,0,3,2,1,1,2,1,1,2,4,1,2,2,5,2,5,2,2,2,1,5,Target
149.000000,18,-27.90,-19.50,6,8,0,1,5,4,3,0,0,0,2,2,1,1,2,1,1,2,4,1,2,5,5,5,2,2,2,5,1,5,Target
146.000000,19,-22.94,-19.50,6,7,2,4,1,4,3,0,0,0,5,2,1,1,2,1,1,2,1,4,4,1,3,2,4,4,2,2,3,2,Target
141.000000,20,-22.00,-15.10,4,11,1,3,1,4,2,0,0,1,2,5,1,1,2,1,1,2,4,3,2,2,2,4,4,2,2,2,2,2,Target
154.000000,17,-27.50,-20.90,6,7,2,2,3,4,3,0,0,0,5,1,2,1,1,2,2,1,4,2,4,2,3,1,3,2,1,2,5,5,Target
153.000000,18,-28.20,-20.90,5,9,1,1,4,4,3,0,0,0,2,1,2,1,1,2,2,1,4,2,2,1,3,5,5,5,2,2,2,5,Target
143.000000,23,-27.50,-20.90,5,7,3,4,1,4,3,0,0,0,2,1,2,1,1,2,2,1,4,4,4,4,2,2,3,1,3,5,3,2,Target
154.000000,17,-27.50,-20.90,6,7,2,2,3,4,3,0,0,0,5,1,2,1,1,2,2,1,4,2,4,2,3,1,3,2,1,2,5,5,Target
153.000000,18,-28.20,-20.90,5,9,1,1,4,4,3,0,0,0,2,1,2,1,1,2,2,1,4,2,2,1,3,5,5,5,2,2,2,5,Target
143.000000,23,-27.50,-20.90,5,7,3,4,1,4,3,0,0,0,2,1,2,1,1,2,2,1,4,4,4,4,2,2,3,1,3,5,3,2,Target
154.000000,17,-21.70,-19.50,4,9,1,0,6,4,3,0,0,0,2,2,1,1,2,1,1,2,5,5,2,2,5,2,2,5,3,2,5,5,Target
154.000000,17,-21.70,-19.50,4,9,1,0,6,4,3,0,0,0,2,2,1,1,2,1,1,2,5,5,2,2,5,2,2,5,3,2,5,5,Target
144.000000,19,-24.40,-17.40,4,9,3,0,4,3,3,1,0,0,2,2,1,1,2,3,1,2,5,1,2,2,5,2,5,5,2,2,3,3,Target
144.000000,19,-24.40,-17.40,4,9,3,0,4,3,3,1,0,0,2,2,1,1,2,3,1,2,5,1,2,2,5,2,5,5,2,2,3,3,Target
147.000000,22,-30.00,-17.40,4,8,4,3,1,3,3,1,0,0,3,2,1,1,2,3,1,2,1,3,2,2,4,4,4,2,2,5,2,3,Target
141.000000,15,-23.66,-15.10,5,8,1,0,6,4,2,0,0,1,2,5,1,1,2,1,1,2,1,5,2,5,2,2,5,2,2,5,3,5,Target
147.000000,22,-30.00,-17.40,4,8,4,3,1,3,3,1,0,0,3,2,1,1,2,3,1,2,1,3,2,2,4,4,4,2,2,5,2,3,Target
141.000000,15,-23.66,-15.10,5,8,1,0,6,4,2,0,0,1,2,5,1,1,2,1,1,2,1,5,2,5,2,2,5,2,2,5,3,5,Target
168.000000,19,-26.40,-20.90,7,8,0,0,5,4,3,0,0,0,5,1,2,1,1,2,2,1,2,2,1,5,5,2,1,2,5,2,5,1,Target
159.000000,20,-27.20,-20.90,6,8,0,1,5,4,3,0,0,0,5,1,2,1,1,2,2,1,2,2,5,5,5,5,1,2,2,4,2,1,Target
157.000000,18,-30.90,-20.90,6,7,4,1,2,4,3,0,0,0,2,1,2,1,1,2,2,1,4,2,3,3,2,3,1,5,2,3,1,5,Target
152.000000,11,-26.10,-20.90,7,4,3,0,6,4,3,0,0,0,5,1,2,1,1,2,2,1,3,2,3,1,5,5,1,5,5,5,3,1,Target
151.000000,18,-23.20,-20.90,6,6,1,0,7,4,3,0,0,0,5,1,2,1,1,2,2,1,5,5,5,5,2,2,1,3,2,5,1,5,Target
168.000000,19,-26.40,-20.90,7,8,0,0,5,4,3,0,0,0,5,1,2,1,1,2,2,1,2,2,1,5,5,2,1,2,5,2,5,1,Target
159.000000,20,-27.20,-20.90,6,8,0,1,5,4,3,0,0,0,5,1,2,1,1,2,2,1,2,2,5,5,5,5,1,2,2,4,2,1,Target
157.000000,18,-30.90,-20.90,6,7,4,1,2,4,3,0,0,0,2,1,2,1,1,2,2,1,4,2,3,3,2,3,1,5,2,3,1,5,Target
152.000000,11,-26.10,-20.90,7,4,3,0,6,4,3,0,0,0,5,1,2,1,1,2,2,1,3,2,3,1,5,5,1,5,5,5,3,1,Target
151.000000,18,-23.20,-20.90,6,6,1,0,7,4,3,0,0,0,5,1,2,1,1,2,2,1,5,5,5,5,2,2,1,3,2,5,1,5,Target
168.000000,19,-26.40,-20.90,7,8,0,0,5,4,3,0,0,0,5,1,2,1,1,2,2,1,2,2,1,5,5,2,1,2,5,2,5,1,Target
159.000000,20,-27.20,-20.90,6,8,0,1,5,4,3,0,0,0,5,1,2,1,1,2,2,1,2,2,5,5,5,5,1,2,2,4,2,1,Target
157.000000,18,-30.90,-20.90,6,7,4,1,2,4,3,0,0,0,2,1,2,1,1,2,2,1,4,2,3,3,2,3,1,5,2,3,1,5,Target
152.000000,11,-26.10,-20.90,7,4,3,0,6,4,3,0,0,0,5,1,2,1,1,2,2,1,3,2,3,1,5,5,1,5,5,5,3,1,Target
151.000000,18,-23.20,-20.90,6,6,1,0,7,4,3,0,0,0,5,1,2,1,1,2,2,1,5,5,5,5,2,2,1,3,2,5,1,5,Target
168.000000,19,-26.40,-20.90,7,8,0,0,5,4,3,0,0,0,5,1,2,1,1,2,2,1,2,2,1,5,5,2,1,2,5,2,5,1,Target
159.000000,20,-27.20,-20.90,6,8,0,1,5,4,3,0,0,0,5,1,2,1,1,2,2,1,2,2,5,5,5,5,1,2,2,4,2,1,Target
157.000000,18,-30.90,-20.90,6,7,4,1,2,4,3,0,0,0,2,1,2,1,1,2,2,1,4,2,3,3,2,3,1,5,2,3,1,5,Target
152.000000,11,-26.10,-20.90,7,4,3,0,6,4,3,0,0,0,5,1,2,1,1,2,2,1,3,2,3,1,5,5,1,5,5,5,3,1,Target
151.000000,18,-23.20,-20.90,6,6,1,0,7,4,3,0,0,0,5,1,2,1,1,2,2,1,5,5,5,5,2,2,1,3,2,5,1,5,Target
168.000000,19,-26.40,-20.90,7,8,0,0,5,4,3,0,0,0,5,1,2,1,1,2,2,1,2,2,1,5,5,2,1,2,5,2,5,1,Target
159.000000,20,-27.20,-20.90,6,8,0,1,5,4,3,0,0,0,5,1,2,1,1,2,2,1,2,2,5,5,5,5,1,2,2,4,2,1,Target
157.000000,18,-30.90,-20.90,6,7,4,1,2,4,3,0,0,0,2,1,2,1,1,2,2,1,4,2,3,3,2,3,1,5,2,3,1,5,Target
152.000000,11,-26.10,-20.90,7,4,3,0,6,4,3,0,0,0,5,1,2,1,1,2,2,1,3,2,3,1,5,5,1,5,5,5,3,1,Target
151.000000,18,-23.20,-20.90,6,6,1,0,7,4,3,0,0,0,5,1,2,1,1,2,2,1,5,5,5,5,2,2,1,3,2,5,1,5,Target
168.000000,19,-26.40,-20.90,7,8,0,0,5,4,3,0,0,0,5,1,2,1,1,2,2,1,2,2,1,5,5,2,1,2,5,2,5,1,Target
159.000000,20,-27.20,-20.90,6,8,0,1,5,4,3,0,0,0,5,1,2,1,1,2,2,1,2,2,5,5,5,5,1,2,2,4,2,1,Target
157.000000,18,-30.90,-20.90,6,7,4,1,2,4,3,0,0,0,2,1,2,1,1,2,2,1,4,2,3,3,2,3,1,5,2,3,1,5,Target
152.000000,11,-26.10,-20.90,7,4,3,0,6,4,3,0,0,0,5,1,2,1,1,2,2,1,3,2,3,1,5,5,1,5,5,5,3,1,Target
151.000000,18,-23.20,-20.90,6,6,1,0,7,4,3,0,0,0,5,1,2,1,1,2,2,1,5,5,5,5,2,2,1,3,2,5,1,5,Target
142.000000,9,-24.12,-19.50,5,5,1,0,9,4,3,0,0,0,2,2,1,1,2,1,1,2,5,1,5,5,5,5,2,5,5,3,5,5,Target
142.000000,9,-24.12,-19.50,5,5,1,0,9,4,3,0,0,0,2,2,1,1,2,1,1,2,5,1,5,5,5,5,2,5,5,3,5,5,Target
140.000000,7,-23.64,-19.50,4,6,4,0,6,4,3,0,0,0,2,2,1,1,2,1,1,2,5,3,3,5,5,5,5,2,2,3,5,3,Target
140.000000,7,-23.64,-19.50,4,6,4,0,6,4,3,0,0,0,2,2,1,1,2,1,1,2,5,3,3,5,5,5,5,2,2,3,5,3,Target
146.000000,20,-26.60,-19.50,6,5,4,2,3,4,3,0,0,0,3,2,1,1,2,1,1,2,4,4,1,1,3,2,5,5,5,2,3,3,Target
146.000000,20,-26.60,-19.50,6,5,4,2,3,4,3,0,0,0,3,2,1,1,2,1,1,2,4,4,1,1,3,2,5,5,5,2,3,3,Target
162.000000,19,-28.10,-19.50,7,7,3,1,2,4,3,0,0,0,3,2,1,1,2,1,1,2,4,1,3,5,2,2,3,2,2,5,1,1,Target
158.000000,17,-22.00,-19.50,4,8,3,0,5,4,3,0,0,0,3,2,1,1,2,1,1,2,5,3,2,5,2,2,2,5,2,3,5,5,Target
162.000000,19,-28.10,-19.50,7,7,3,1,2,4,3,0,0,0,3,2,1,1,2,1,1,2,4,1,3,5,2,2,3,2,2,5,1,1,Target
158.000000,17,-22.00,-19.50,4,8,3,0,5,4,3,0,0,0,3,2,1,1,2,1,1,2,5,3,2,5,2,2,2,5,2,3,5,5,Target
151.000000,10,-29.90,-19.50,6,6,2,0,6,4,3,0,0,0,3,2,1,1,2,1,1,2,1,3,2,5,5,5,2,5,5,2,1,5,Target
151.000000,10,-29.90,-19.50,6,6,2,0,6,4,3,0,0,0,3,2,1,1,2,1,1,2,1,3,2,5,5,5,2,5,5,2,1,5,Target
151.000000,10,-29.90,-19.50,6,6,2,0,6,4,3,0,0,0,3,2,1,1,2,1,1,2,1,3,2,5,5,5,2,5,5,2,1,5,Target
144.000000,19,-30.80,-20.50,6,7,3,0,4,4,2,1,0,0,2,1,2,1,1,3,2,1,2,5,5,3,3,5,5,2,2,2,1,1,Target
145.000000,8,-27.90,-19.50,6,4,1,0,9,4,3,0,0,0,3,2,1,1,2,1,1,2,1,5,5,5,5,5,2,5,5,5,5,1,Target
145.000000,8,-27.90,-19.50,6,4,1,0,9,4,3,0,0,0,3,2,1,1,2,1,1,2,1,5,5,5,5,5,2,5,5,5,5,1,Target
160.000000,20,-28.30,-16.90,8,8,0,3,1,3,4,0,0,0,1,2,2,2,1,2,1,1,2,4,2,1,4,4,2,1,1,2,5,1,Target
166.000000,20,-31.40,-16.90,8,8,0,2,2,3,4,0,0,0,1,2,2,2,1,2,1,1,2,2,2,4,4,1,2,5,1,5,1,1,Target
164.000000,21,-25.30,-16.90,7,7,1,1,4,3,4,0,0,0,5,2,2,2,1,2,1,1,5,3,5,1,2,1,4,2,1,1,2,5,Target
145.000000,12,-22.20,-14.70,3,8,4,0,5,2,4,1,0,0,5,2,2,2,3,2,1,1,3,2,2,1,2,5,3,5,5,2,3,5,Target
161.000000,19,-33.50,-16.90,9,6,2,2,1,3,4,0,0,0,1,2,2,2,1,2,1,1,2,4,4,1,5,1,3,1,1,2,1,3,Target
161.000000,19,-33.50,-16.90,9,6,2,2,1,3,4,0,0,0,1,2,2,2,1,2,1,1,2,4,4,1,5,1,3,1,1,2,1,3,Target
161.000000,19,-33.50,-16.90,9,6,2,2,1,3,4,0,0,0,1,2,2,2,1,2,1,1,2,4,4,1,5,1,3,1,1,2,1,3,Target
161.000000,19,-33.50,-16.90,9,6,2,2,1,3,4,0,0,0,1,2,2,2,1,2,1,1,2,4,4,1,5,1,3,1,1,2,1,3,Target
161.000000,19,-33.50,-16.90,9,6,2,2,1,3,4,0,0,0,1,2,2,2,1,2,1,1,2,4,4,1,5,1,3,1,1,2,1,3,Target
161.000000,19,-33.50,-16.90,9,6,2,2,1,3,4,0,0,0,1,2,2,2,1,2,1,1,2,4,4,1,5,1,3,1,1,2,1,3,Target
161.000000,19,-33.50,-16.90,9,6,2,2,1,3,4,0,0,0,1,2,2,2,1,2,1,1,2,4,4,1,5,1,3,1,1,2,1,3,Target
161.000000,19,-33.50,-16.90,9,6,2,2,1,3,4,0,0,0,1,2,2,2,1,2,1,1,2,4,4,1,5,1,3,1,1,2,1,3,Target
161.000000,19,-33.50,-16.90,9,6,2,2,1,3,4,0,0,0,1,2,2,2,1,2,1,1,2,4,4,1,5,1,3,1,1,2,1,3,Target
161.000000,19,-33.50,-16.90,9,6,2,2,1,3,4,0,0,0,1,2,2,2,1,2,1,1,2,4,4,1,5,1,3,1,1,2,1,3,Target
161.000000,19,-33.50,-16.90,9,6,2,2,1,3,4,0,0,0,1,2,2,2,1,2,1,1,2,4,4,1,5,1,3,1,1,2,1,3,Target
161.000000,19,-33.50,-16.90,9,6,2,2,1,3,4,0,0,0,1,2,2,2,1,2,1,1,2,4,4,1,5,1,3,1,1,2,1,3,Target
147.000000,24,-26.80,-16.30,4,7,1,4,4,2,5,0,0,0,5,2,1,2,2,2,1,2,2,5,5,4,4,4,1,2,4,3,5,1,Target
181.000000,22,-32.10,-17.80,6,10,1,0,3,3,4,0,0,0,5,2,2,1,1,1,2,2,2,1,1,3,2,1,2,2,5,2,5,2,Target
164.000000,24,-25.00,-17.80,7,7,0,3,3,3,4,0,0,0,5,2,2,1,1,1,2,2,2,1,1,5,5,1,4,4,2,2,1,4,Target
159.000000,14,-24.70,-17.80,5,7,2,0,6,3,4,0,0,0,2,2,2,1,1,1,2,2,3,3,1,5,2,1,2,5,5,5,5,5,Target
181.000000,22,-32.10,-17.80,6,10,1,0,3,3,4,0,0,0,5,2,2,1,1,1,2,2,2,1,1,3,2,1,2,2,5,2,5,2,Target
164.000000,24,-25.00,-17.80,7,7,0,3,3,3,4,0,0,0,5,2,2,1,1,1,2,2,2,1,1,5,5,1,4,4,2,2,1,4,Target
159.000000,14,-24.70,-17.80,5,7,2,0,6,3,4,0,0,0,2,2,2,1,1,1,2,2,3,3,1,5,2,1,2,5,5,5,5,5,Target
160.000000,15,-24.30,-17.80,5,8,1,0,6,3,4,0,0,0,2,2,2,1,1,1,2,2,5,1,5,3,2,1,2,2,5,5,5,5,Target
154.000000,19,-22.20,-17.80,4,10,2,1,3,3,4,0,0,0,2,2,2,1,1,1,2,2,5,3,3,4,2,1,2,2,5,2,5,2,Target
160.000000,15,-24.30,-17.80,5,8,1,0,6,3,4,0,0,0,2,2,2,1,1,1,2,2,5,1,5,3,2,1,2,2,5,5,5,5,Target
154.000000,19,-22.20,-17.80,4,10,2,1,3,3,4,0,0,0,2,2,2,1,1,1,2,2,5,3,3,4,2,1,2,2,5,2,5,2,Target
145.000000,18,-21.00,-21.70,8,4,1,1,6,5,2,0,0,0,5,2,1,2,1,1,1,1,4,2,5,5,2,5,1,3,1,5,1,5,Target
145.000000,18,-21.00,-21.70,8,4,1,1,6,5,2,0,0,0,5,2,1,2,1,1,1,1,4,2,5,5,2,5,1,3,1,5,1,5,Target
161.000000,21,-33.30,-20.90,6,9,1,3,1,4,3,0,0,0,2,1,2,1,1,2,2,1,1,4,4,2,5,3,2,2,1,2,4,2,Target
161.000000,18,-31.70,-20.90,7,8,1,1,3,4,3,0,0,0,2,1,2,1,1,2,2,1,1,4,1,1,2,2,3,5,5,2,2,5,Target
154.000000,18,-31.50,-20.90,8,6,0,4,2,4,3,0,0,0,5,1,2,1,1,2,2,1,1,4,4,4,4,2,1,1,2,2,1,5,Target
152.000000,11,-30.60,-20.90,6,5,2,0,7,4,3,0,0,0,2,1,2,1,1,2,2,1,1,2,3,3,5,5,1,5,5,5,5,5,Target
145.000000,18,-22.70,-18.30,5,8,3,1,3,3,3,1,0,0,3,3,2,1,1,2,2,1,1,5,1,5,2,2,3,2,4,2,2,5,Target
140.000000,7,-23.70,-20.90,5,4,1,4,6,4,3,0,0,0,2,1,2,1,1,2,2,1,5,5,5,1,3,5,5,5,4,4,4,4,Target
141.000000,10,-24.30,-21.70,6,3,1,1,9,5,2,0,0,0,5,2,1,2,1,1,1,1,4,2,1,5,5,5,5,3,5,5,5,5,Target
141.000000,10,-24.30,-21.70,6,3,1,1,9,5,2,0,0,0,5,2,1,2,1,1,1,1,4,2,1,5,5,5,5,3,5,5,5,5,Target
141.000000,10,-24.30,-21.70,6,3,1,1,9,5,2,0,0,0,5,2,1,2,1,1,1,1,4,2,1,5,5,5,5,3,5,5,5,5,Target
146.000000,9,-21.90,-21.70,6,4,1,0,9,5,2,0,0,0,5,2,1,2,1,1,1,1,3,2,5,5,5,5,1,2,5,5,5,5,Target
153.000000,24,-26.70,-17.90,4,9,1,4,2,3,4,0,0,0,5,2,2,1,2,1,2,1,2,5,4,2,1,3,2,4,4,4,2,2,Target
153.000000,16,-23.80,-17.90,4,9,2,0,5,3,4,0,0,0,2,2,2,1,2,1,2,1,5,5,2,3,3,2,2,5,1,5,5,2,Target
152.000000,19,-26.80,-17.90,4,10,2,3,1,3,4,0,0,0,2,2,2,1,2,1,2,1,2,4,4,4,3,3,2,2,5,1,2,2,Target
150.000000,23,-28.10,-17.90,6,9,0,4,1,3,4,0,0,0,2,2,2,1,2,1,2,1,5,4,4,1,2,1,1,2,4,4,2,2,Target
148.000000,13,-25.50,-17.90,5,7,0,1,7,3,4,0,0,0,2,2,2,1,2,1,2,1,2,5,4,2,1,1,5,5,5,5,5,5,Target
147.000000,14,-21.70,-17.90,3,8,3,0,6,3,4,0,0,0,2,2,2,1,2,1,2,1,2,5,3,3,3,5,2,5,5,5,5,2,Target
141.000000,14,-17.70,-17.90,4,6,1,1,8,3,4,0,0,0,5,2,2,1,2,1,2,1,5,5,2,4,3,1,2,5,5,5,5,5,Target
153.000000,24,-26.70,-17.90,4,9,1,4,2,3,4,0,0,0,5,2,2,1,2,1,2,1,2,5,4,2,1,3,2,4,4,4,2,2,Target
153.000000,16,-23.80,-17.90,4,9,2,0,5,3,4,0,0,0,2,2,2,1,2,1,2,1,5,5,2,3,3,2,2,5,1,5,5,2,Target
