-0.33209,0.35901,1.23234,0.00138,1.44304,-0.95892,1.38000,-0.19587,0.09497,-0.16507,0.01727,-2.12076,1.16404,1.34394,-0.70004,0.40374,0.77934,1.13983,0.28736,1.80189,-1.13110,0.36342,0.82865,-1.54081,-1.40821,1.19338,0.34924,-0.07953,0.56344,4.09464,1.05219,0.39407,0.40009,0.18725,-1.82537,0.14905,1.47877,-10.89795,0.32386,-0.77509,0.44168,1.73360,-2.72491,-5.20876,0.50738,-0.71315,0.58599,-0.25482,1.52638,-0.37948,0.93769,0.43885,0.10696,-2.94329,-0.27133,-0.05204,0.56045,0.65461,-2.09964,-0.33213,-3.90768,0.00000
1.19026,-1.77988,-5.95456,2.09114,2.64773,-0.54251,-3.44948,0.41867,-0.47057,-3.84910,-0.00124,-0.18752,0.69609,-1.42776,0.52442,0.19677,0.82470,-0.53298,0.87140,1.79028,1.23493,-1.51326,-0.25622,-1.67158,-0.12932,1.97213,0.79677,0.66247,-0.13201,-1.51866,-0.84309,0.13840,1.61257,-0.48370,0.02409,0.08099,-0.35863,10.44327,-0.07917,-0.42406,-1.69584,-0.35163,2.17952,-11.90824,0.24572,0.02220,-0.55800,-1.75442,-3.64101,-1.48901,-0.35455,-2.07123,0.69399,0.89495,0.33101,-1.92983,0.16506,0.73892,-1.16645,-0.19108,3.88500,0.00000
0.69373,-0.13006,-1.94263,-1.73317,-0.71747,0.76251,-4.38985,-0.31449,-0.80866,-0.34935,-0.38715,0.08698,1.55967,1.30144,0.16692,-1.82517,-0.31250,-0.49225,0.73111,-0.90561,0.19537,-0.97613,1.27994,0.97806,0.12081,-0.17726,-0.50350,-0.46730,-0.64751,-1.65922,-0.79302,-0.40660,0.15932,-0.04846,-1.94891,0.35239,-0.97785,2.52849,-2.32905,0.41059,-1.29471,-1.70241,-2.72243,-1.78506,-1.95182,0.28654,-0.09015,1.70407,1.34878,0.16661,-1.32165,-0.05834,-0.76169,2.76312,0.50800,-0.60084,-0.56086,1.27905,-0.72556,-1.46842,2.75507,0.00000
-0.34511,-3.23594,-0.16679,0.29586,-0.46856,1.39081,-1.96931,-0.46941,-0.61676,2.59583,-0.35993,1.14972,-0.30939,-0.82052,-0.49246,0.10310,-0.55387,-1.20532,-1.95301,2.27137,0.22854,-0.23492,-1.17394,1.33809,0.36395,1.08082,-1.33006,3.42925,-0.03132,-1.37755,1.63236,-0.78910,-1.18199,-1.83544,-0.69663,0.02968,1.03425,2.12332,-0.83946,1.37993,-0.77635,-0.29977,-2.90638,-4.96959,-1.26938,-1.45986,0.23235,0.20964,2.18447,0.90981,2.90602,-0.59785,0.68483,-0.12344,0.51558,1.04720,1.42462,-0.38236,0.82988,-0.93473,3.09958,0.00000
0.08414,1.03126,2.87164,1.78668,-3.91759,0.84079,0.08439,1.00536,0.06859,2.60877,-0.64963,1.23127,1.23819,-0.93406,-0.06066,-0.99261,-0.78666,-1.44747,-0.26170,-3.03322,-0.55574,0.00347,0.23951,-1.62004,0.20006,-0.11135,-0.37242,2.06711,0.03456,2.93898,0.90630,0.01283,0.94838,-0.07882,-0.41083,0.35258,0.38433,1.35762,0.37245,-1.31835,0.52701,-3.76959,3.02488,9.14478,-1.83334,-0.04690,1.26402,-0.62799,2.79155,1.34792,-1.79323,0.36507,-0.07966,-0.51133,0.05824,0.32012,-1.17299,-1.38594,-1.45709,1.18405,-1.04245,2.00000
1.65032,-5.71494,-1.92725,-0.25996,1.35980,-0.29066,-0.11749,-0.79577,-1.53540,1.33233,-0.52336,1.06856,0.46231,0.75421,0.30776,0.13431,-0.70489,-1.88414,0.82132,2.67025,-1.46092,1.19422,0.29232,1.45691,-0.41591,-2.32603,1.26253,4.05013,0.26029,-1.93932,-0.01698,1.76534,-1.39540,-0.28323,0.40273,0.47962,-0.56966,3.98123,0.68483,-0.52624,-1.52148,-2.42411,-3.10219,-14.82190,0.46726,-0.88967,-1.78325,-0.14045,0.75604,-0.28989,1.26357,0.68681,1.43540,-3.07303,0.50633,-0.83990,-0.30202,-0.40786,-1.23943,0.52981,2.51921,0.00000
-0.98181,1.15683,-0.50697,-0.38424,1.14526,-0.69689,-2.17636,-0.79424,-0.03428,-0.00282,-1.15725,-0.01403,1.44421,-1.18042,1.88252,1.37076,-0.65126,1.19953,-0.35683,3.91859,0.28019,-1.57965,0.73665,-0.53945,-0.67839,0.46122,-0.17306,-0.51502,-1.00874,2.02377,0.36840,-1.93772,-2.43472,-0.58553,-0.27545,-1.16384,0.35211,-5.81407,0.75096,-1.67611,0.99734,1.34666,-1.27425,-3.24900,-0.78094,-1.14062,-0.99483,0.73678,1.76980,0.91977,0.26545,-0.28109,0.39077,-1.47542,-0.28882,-0.12487,-1.14512,0.48122,0.29768,-1.07544,0.31606,0.00000
-0.01639,0.50476,-1.35502,-0.85670,-0.09453,-1.06716,-3.01945,0.25154,0.07112,-3.94512,-1.64714,-1.72802,-0.82709,-1.41449,-0.97766,-0.21992,0.14532,-1.29040,-1.46939,2.22269,0.77578,1.51343,-0.96396,0.46516,0.31219,-0.26039,0.52840,2.54184,-0.12780,3.82863,-2.05118,0.39775,-1.09275,0.86002,0.16856,0.76666,2.34657,6.74122,-0.42121,-0.68978,0.68639,-3.46337,1.52829,-4.03525,0.43960,-0.63325,0.58009,0.08282,2.15852,1.13722,0.67219,0.43206,-0.34274,1.16001,-1.63924,-0.59993,-0.04289,0.33792,0.56517,-1.69014,5.31494,0.00000
0.06834,-5.75297,-2.00850,0.34752,3.16276,-0.47639,-2.92200,-0.15926,0.56543,0.51966,0.80378,0.20307,-1.28356,0.63008,-0.80988,-1.86608,0.17518,1.46307,-2.26892,-0.06129,0.06319,0.30435,-0.79079,-0.72809,0.66435,0.94015,-0.09007,2.80699,0.40021,-1.75043,-0.93877,-0.30703,0.11444,-0.43738,-1.86644,-0.73082,0.38604,6.28882,1.15784,2.21040,-0.85951,-0.48502,-1.89572,-10.14788,1.23845,-0.11988,-0.58277,-0.75187,0.35783,-1.00010,-0.31275,-0.92851,0.78509,2.58466,1.14244,-0.20179,0.68629,0.25905,1.15879,0.23852,2.85160,0.00000
0.57486,-2.12437,-1.15501,0.46997,3.98325,-0.84982,-0.37393,-0.25723,0.94135,-5.87451,-0.56267,-0.53051,1.04276,-1.60771,1.73485,-0.88341,0.27328,-0.64358,-0.51572,2.79106,-1.01754,-2.05031,-0.07917,0.62693,0.63734,-0.75535,-0.97586,-2.59771,-1.10809,1.50852,1.22384,1.45739,1.74306,-0.21628,0.61638,-0.38440,-1.04387,1.91800,-0.76647,0.40638,-1.38576,1.92115,1.81272,-6.29418,-1.28495,-1.02475,0.74514,-1.73148,0.05463,1.77744,1.54137,-1.90152,-0.10051,0.67098,-0.89893,0.57167,1.39375,0.53190,-0.09541,-0.68464,-0.75265,0.00000
-1.04323,-4.06361,-3.04260,-0.09659,0.53205,-0.24405,-3.05073,1.56667,0.56934,-0.72156,1.61966,-1.44215,2.25543,-0.19038,2.08564,0.56668,0.86691,1.80100,-1.62075,0.82215,-0.35773,-2.45628,-0.64639,-0.72005,-0.45457,0.21588,-0.19067,1.54125,-0.38627,1.24188,-0.63356,2.36519,-1.24663,1.09220,2.47148,0.03098,-1.53130,5.32102,-1.05300,-1.10106,2.66716,2.36406,-0.17802,-8.01115,-0.07560,-0.90129,-0.86402,0.17998,-0.71886,1.67056,-0.18857,-0.28695,0.41189,0.73762,-0.45383,-0.18889,-0.59209,1.19218,1.47396,0.12841,1.97280,0.00000
0.51313,-1.83947,-1.95907,0.96173,2.45705,-0.12956,-2.89961,-1.10036,-0.40857,-1.39791,0.40005,0.06834,1.20103,-1.60497,-0.16804,2.47776,1.10963,0.09391,0.73354,1.97715,0.93325,-1.63542,-1.12173,1.09422,-0.43658,-0.12473,-0.35028,-1.72220,1.56748,0.48811,-0.55550,1.29641,-1.44147,-0.74518,0.58229,1.92083,-1.68028,-0.92344,-0.34454,-0.11206,-0.68177,-2.08785,-2.15803,-7.24458,1.48226,-0.70612,-1.39547,0.22611,2.68202,-0.20130,0.85025,0.21776,-1.56952,-0.42142,-0.10298,-0.13372,0.67245,0.35174,0.39012,0.13868,2.48687,0.00000
-1.55860,-3.24648,-0.61125,-0.09828,-2.49345,0.43731,-0.02126,1.10860,0.71032,1.74222,-0.21246,1.50778,0.50720,-1.83705,0.09770,0.89984,-1.43253,-1.45401,-0.63332,-0.52514,-1.17535,1.42356,-0.34688,0.13200,-0.02970,-0.42088,0.66341,2.48539,-0.10410,1.75519,2.14187,1.06686,0.28274,0.58406,0.69698,0.90381,0.14499,-0.48524,-0.27426,0.11959,0.82124,0.04862,-3.70802,-4.84336,-0.94537,-0.17929,-0.45375,-0.56140,2.24020,1.41776,-0.23654,0.56223,-0.26982,-1.76283,0.47403,2.05876,-0.18064,0.89360,0.77749,0.42701,1.50755,0.00000
-1.13670,0.22450,1.38662,1.00351,-0.99495,0.37356,-2.37731,-0.59976,0.21046,-3.11695,-0.87223,0.39905,-0.75857,1.86983,-0.55542,0.82885,0.56824,-0.13238,0.60729,2.03576,1.08112,-0.56433,1.91270,0.29182,0.62264,-0.45468,-0.67867,-0.42586,-0.24446,2.37574,0.18936,-0.49226,0.59948,0.43577,1.35343,1.23012,0.89158,1.37075,-1.01396,-1.42606,-0.09764,0.78951,-0.69131,-0.02849,0.30094,-1.42984,1.02195,0.28766,1.87008,0.39612,-0.28418,-1.42301,0.14339,0.77784,0.17816,-0.21743,-1.48508,-1.10103,-0.86036,-0.00347,0.99850,0.00000
-1.00562,-1.90799,-1.11405,-1.87998,-0.35961,-0.62798,-1.69550,1.12909,-0.05501,-1.81103,-1.13794,0.69415,-0.65544,1.72547,-0.04594,-1.02997,-0.75622,-0.72159,0.24094,2.46542,1.16253,0.06409,0.60843,0.43837,0.30266,-1.96847,1.09941,0.65999,0.71207,1.67357,1.34294,0.27850,0.19007,-2.65748,0.22190,-1.08525,0.41768,4.78203,1.29899,3.20290,-0.72421,-0.88351,0.97997,-3.48672,1.10330,-0.29120,0.00284,-0.76599,1.30892,0.03599,-0.03425,-0.25393,-2.79728,-0.39171,-0.43769,-0.54407,0.32520,-1.13466,0.15186,0.45800,2.83665,0.00000
-1.15262,-3.11754,0.87171,1.57275,-1.29701,0.05108,-2.76310,-0.26150,-0.29505,0.64762,-0.48332,0.31340,1.57037,0.72718,-0.46640,0.72616,0.29773,-0.26692,0.63513,0.57426,0.63275,0.63239,1.24136,0.43422,0.08812,0.15730,-1.21174,1.98504,1.31158,0.40608,0.32121,-1.79968,-1.04252,1.88867,1.38489,0.69015,-0.86414,3.19289,1.29315,0.33034,-0.37080,-1.15943,-3.46998,-1.29469,0.68373,1.82745,1.69798,0.05387,3.45958,-1.60604,-0.46539,0.16576,-0.18962,2.45866,0.66547,-0.69888,-0.65905,0.14328,0.75628,0.23617,3.78660,0.00000
-0.12864,7.31663,-2.51098,1.08483,1.86615,1.32674,0.25909,0.28678,-0.08388,-1.95809,-0.38539,-0.84469,0.93838,-0.53768,0.90974,-1.02908,-0.13526,-1.69705,-1.14166,3.64676,0.50052,-1.36708,-0.51456,1.59499,-0.60229,1.25114,1.40500,0.54381,1.08296,-1.61430,0.77257,2.08674,0.93031,-0.58615,0.17491,0.43774,0.73821,-11.39441,-0.40411,-0.02088,0.09874,2.91411,-3.24148,-1.87938,-0.07875,-0.89544,-0.41843,0.11115,2.15109,0.42227,0.07964,-1.88176,-0.03612,-0.09784,0.68379,0.72043,-0.56043,1.88970,-0.41595,-1.39260,0.86565,0.00000
1.99339,0.72361,-0.83953,-0.68997,3.59078,-2.34375,2.69395,1.11984,0.67065,-3.06740,-0.33118,0.22862,-0.73540,-0.72528,-0.13568,0.51016,-0.43373,0.42768,-1.09228,-0.79405,-1.71960,-0.32654,-0.43581,-0.52629,-0.33471,0.34334,-0.93839,3.15984,-0.42418,4.20388,-0.25597,0.07129,0.69299,-1.14166,-0.12258,1.54376,-0.73367,-4.10906,-0.21681,0.50226,2.12294,1.36015,1.15917,-7.51424,0.32123,-1.67127,0.52568,-0.95709,-1.18526,-1.44269,-1.90507,-0.48237,0.79415,0.36728,-0.01820,-1.12898,2.75909,0.89338,-0.37796,-0.43607,-3.84719,0.00000
-0.73482,2.09789,-1.47427,0.66060,-0.08447,-1.18405,-0.66958,0.96799,0.04369,-5.49521,0.61848,0.93995,0.49378,-0.72654,-0.51123,0.80261,-0.54836,0.63896,0.00917,4.24969,0.41718,0.57296,-0.45973,-0.48159,0.72754,0.17365,-0.17212,-1.20859,0.11241,0.63170,0.25315,2.05975,0.97337,0.50734,-0.81128,-0.95719,-0.24751,-2.40599,0.44795,0.90451,-1.87049,-0.12868,-2.27635,-3.91689,0.39745,-0.48942,-0.95940,-0.53376,5.38831,-0.28266,-0.36740,-2.67980,-0.59452,-1.80800,-1.17905,0.07393,0.97701,0.21209,1.10631,0.44801,3.51318,0.00000
0.15649,0.30768,-4.35384,0.35174,-2.22324,1.43311,-2.47349,0.73683,-0.71453,-1.30032,-0.58366,0.35090,0.67892,-0.53284,-0.26388,-0.71915,-0.11855,-1.02622,-0.55820,0.56244,0.67613,-0.64313,0.13545,0.20550,0.45488,1.74695,-0.70962,2.12289,0.43033,2.45834,-0.85617,0.07562,-0.62400,-0.59827,-1.02286,0.26673,-0.44702,8.59848,-0.01136,-0.23420,0.99988,-1.77019,2.95028,0.27963,-2.27741,-0.75988,-0.87936,0.00504,-0.33317,0.88157,1.47080,0.08994,1.19020,2.47645,-1.94556,2.11820,-2.98998,0.26152,0.97672,-1.83498,6.03386,0.00000
-0.84866,-2.24912,-1.73858,-0.35128,1.56543,1.33534,1.26956,-1.89958,-1.55499,-2.04265,0.46752,0.63543,-0.08528,0.02751,-1.82730,0.57735,-0.98125,-0.56295,-0.41396,0.77399,-0.05538,0.56690,-1.65261,-0.06147,0.78155,-0.79356,-0.28839,1.61009,-2.24078,-0.37141,-0.97277,-0.37806,-0.11738,0.34700,-2.01761,-2.34920,0.19913,2.96424,-0.03233,-0.53712,-1.16746,2.85189,0.48965,-4.25282,0.62400,-1.54496,0.56340,-0.88416,-0.59452,-0.97535,-0.19710,-1.39700,0.15958,1.43337,0.62752,-1.17039,-0.26854,0.45283,-0.28250,0.86926,0.66937,0.00000
0.55166,3.50678,-0.19189,0.98537,-1.25227,0.46910,0.47971,0.88114,-1.06946,-5.03459,-0.04718,-0.36369,0.14675,-0.21218,-0.04742,-1.01369,1.06896,-0.79502,0.11939,-1.74389,-0.67899,-0.12840,0.01380,-0.36440,-1.07176,-0.16275,0.86125,-0.40378,0.39204,1.31329,0.77878,-0.15120,0.18309,0.11652,0.21758,1.37367,1.08021,-4.98950,1.31391,1.89816,-0.24229,7.04533,-2.10701,6.09585,1.24832,-0.01065,0.60552,-1.30183,3.24065,-1.33925,1.69266,0.98119,-0.01530,4.74695,-0.98428,0.59980,-1.47845,-1.49290,1.71587,0.99072,-1.05627,0.00000
1.64268,-0.38737,-3.00258,-0.47475,0.35181,1.88678,-4.60588,-0.38509,-0.15491,-3.24363,-0.01079,1.80329,0.11020,0.29644,0.34622,0.29433,-0.12669,-0.39875,0.55339,0.62953,-0.38376,-1.21636,0.28720,-1.45949,-1.51520,-0.24026,-1.24269,-1.31060,0.50027,-0.47536,1.60899,-1.26673,-0.41400,-1.31793,-0.83984,-2.16739,-0.50526,3.41964,0.34828,0.79217,-0.91189,2.78848,-1.15476,-4.02076,1.85579,-0.31044,2.48570,-0.44814,-0.05072,1.05428,1.36696,-1.23243,0.16006,2.64678,0.48501,0.59398,0.01671,0.12925,-0.90375,-1.95309,1.96021,0.00000
1.46963,-3.01902,0.04923,1.35688,1.18811,-0.46426,0.06327,0.09900,-0.90473,3.54306,0.47017,-2.40072,-0.81193,0.96345,-1.18332,0.89318,0.59917,-0.02672,-0.76317,-1.05077,1.67563,-0.92113,0.47121,1.26559,-0.67126,0.92024,0.33461,2.21385,-0.68435,-1.12378,1.82961,0.19976,-1.66832,0.48726,-2.44732,-1.68722,0.50472,-2.31177,-0.13660,-1.51459,-1.54485,-0.99862,-2.98330,-5.24940,-0.44815,-0.09954,0.26356,-1.70648,0.29530,-0.46313,1.89253,-0.33982,-0.00925,-0.04269,-2.04332,0.09953,0.63627,1.44921,0.71118,-1.80185,-1.04755,0.00000
0.89755,0.24093,2.72141,-1.36387,3.07821,1.60940,0.27552,1.11847,-0.98048,-0.79116,-0.33145,1.20996,-2.19078,-0.94477,-0.24722,-0.41322,-1.33752,1.58344,1.48065,-1.01579,2.32123,-0.57878,-1.53546,-0.62199,1.65609,-0.15211,-1.00055,0.49129,0.45979,2.28001,-0.93545,-2.00561,0.93972,-0.07281,0.06228,-0.62790,-1.11896,-6.87615,-0.88972,-0.04214,0.77994,4.55308,-1.62607,3.57967,0.96118,-0.31288,-0.21230,0.06956,1.48887,-1.46835,1.05003,-0.20564,-0.59309,5.52105,0.17999,-0.46540,0.38005,0.90246,-0.78198,0.68210,-3.09851,0.00000
1.56782,-0.14960,-2.65329,0.06425,-0.15339,0.92993,-3.18282,0.26316,-0.45487,-1.33437,-0.44097,0.09431,0.56131,0.50361,1.24426,0.39352,1.32523,0.22591,0.20202,0.30821,-0.37771,0.34291,-1.21664,-0.86999,1.28024,-0.58635,0.59740,1.42394,0.82858,-0.11986,0.61456,-0.39511,0.23266,-0.10314,-1.43955,1.45390,-0.24527,6.28965,-0.04715,-1.50058,-0.38338,-1.92059,0.18458,-0.55085,0.08183,-0.93305,-1.14988,-0.00855,1.67777,0.64658,-1.04026,-0.49166,2.01711,3.53311,-0.73106,0.62278,-1.24815,0.21401,1.77849,0.51026,5.74754,0.00000
-1.10845,-2.30237,-1.59027,0.79125,2.48922,1.31572,1.02783,-0.69064,1.14379,-3.45991,-1.24823,-0.15419,-1.01893,0.51729,2.14998,1.90574,-1.30802,-1.16875,0.34913,3.29577,1.44383,-0.62669,0.02533,0.11708,1.28458,0.77718,-0.08009,-1.01163,0.92919,-0.76929,-2.04060,0.12940,2.92659,0.09628,-0.75715,-0.59124,-1.18858,-0.77946,0.15152,-0.58838,-1.70367,0.00604,-1.73005,-11.37084,-0.35263,-0.58248,1.15883,-1.18624,0.59604,-0.75820,0.41076,-1.23149,0.92677,-3.38561,1.03990,-0.62299,0.14517,-0.51628,0.11217,0.78083,-0.40579,0.00000
-1.63902,-2.88013,-0.40104,-0.37123,3.75364,-0.76750,1.04253,-1.00120,-0.42734,-4.83912,0.11660,-1.15017,-1.18382,0.74470,-0.65907,-0.95709,-0.74449,0.24629,-0.43920,4.75946,0.14075,-0.57082,-0.65871,-0.32994,0.46359,-0.02409,0.49332,-2.99583,1.73188,3.53819,1.30212,0.97237,2.53864,-1.52428,0.01631,0.02966,-0.81909,-3.05823,0.59373,-1.24381,0.91162,3.84098,0.96626,-7.39515,0.15892,0.45236,0.71497,-0.48944,0.90144,-2.43535,-0.87609,0.41157,0.51577,-2.24441,0.47634,-2.05304,-0.98174,-0.80964,-1.20361,-0.55835,-1.87585,0.00000
0.06179,-1.85811,-1.88441,-0.78427,0.09349,0.19632,-0.31067,-1.31343,1.39967,-1.53801,-0.11125,-1.17266,-0.43004,0.56225,0.90593,1.60864,-0.27352,-1.63860,0.62079,0.37361,-1.91801,-0.13002,1.43950,0.65603,1.72116,0.70184,1.64652,1.86200,-0.01155,-2.24431,-0.20438,0.58765,-0.86802,-1.80179,1.15830,-1.42700,1.37018,-0.08730,1.62527,1.17814,0.15575,2.89332,-4.56013,-5.42108,-0.59815,-0.47075,0.55443,0.17642,3.05591,-1.18184,-1.67874,-0.99057,-0.54799,1.33227,0.53573,-0.62444,1.34964,0.05491,-1.71838,-1.07451,2.59893,0.00000
-1.07999,0.72660,-1.58981,0.64598,2.76098,0.29027,0.46531,-0.07297,-0.53375,-3.55992,-0.33635,0.36519,-2.49825,0.76991,-1.01627,-1.37164,0.66856,-0.36699,1.04976,3.03278,-0.35220,0.60040,1.06726,0.66473,-1.22653,1.29637,0.40774,-0.11665,0.80348,1.07484,-1.09759,-0.88134,-1.47921,-0.58424,-0.20277,-1.75567,-1.36627,-3.69591,-0.96864,0.52291,-0.34346,0.02681,-1.40927,-6.68890,-0.11354,1.58895,-0.14836,-0.30612,2.16518,1.11458,-0.07826,-1.71457,0.35583,-0.60330,0.51585,0.51051,0.34623,0.52266,0.60320,1.09549,0.95514,0.00000
1.01133,-1.23282,-4.01852,1.06422,1.89173,1.64681,-2.74383,-1.48786,1.93730,-2.01764,-0.04392,-1.25228,-0.35784,0.19627,-0.70785,-1.02387,0.03693,0.29328,-1.05852,-1.15205,1.34092,1.07408,-0.53678,-0.70733,0.40563,0.94067,-0.52435,-0.90208,0.24405,-0.02232,-1.37514,0.62727,-0.68118,0.24981,0.82387,0.84453,0.55476,3.87495,-0.94213,-1.00678,-0.23009,-0.18500,0.56531,-4.04017,1.89692,0.93460,-0.66381,0.64324,-0.38192,1.06971,1.70571,1.89947,-1.00300,3.01224,1.85360,1.56065,1.10641,0.31477,-0.42698,1.46209,2.26125,0.00000
