-6.16058,5.96398,6.04780,-8.78638,5.79196,-1.02211,7.07227,-2.63206,-6.09985,7.39771,2.02432,6.81037,-9.50842,4.02782,5.24496,-2.02674,-6.24739,-6.63690,7.67046,4.71993,7.77127,-4.76031,3.29684,-1.35752,0.35551,1.36059,-9.33828,7.56141,-2.92997,0.78360,-9.93184,-8.88812,8.57798,-5.82184,4.41859,-1.91414,4.73911,3.15621,8.26283,2.27668,-9.24621,-7.69430,5.07275,-0.95480,2.16877,7.07029,-0.07732,6.33661,2.90246,-0.79254,-5.37186,6.78952,0.12356,-9.30624,-6.84213,8.26990,-9.30846,-0.56171,-8.22135,0.88433,3.78685,-9.05857,8.85792,-1.35343,9.28076,-2.34611,1.44050,-4.31141,-6.35129,0.21905,9.78189,0.06810,-3.11011,-6.23783,-9.08684,1.07907,-0.30688,7.24667,-1.76255,-4.79821,10.09204,6.06305,-8.84172,-3.73833,-8.39267,5.16933,-4.95339,-3.05926,3.15144,6.66414,4.50977,-2.06061,5.63340,-2.47795,3.12021,1.00000
-6.21980,6.86104,6.73321,-0.69134,-5.71364,-9.89859,0.84625,0.27309,-9.18606,1.41254,9.64121,6.10103,1.79140,5.67186,5.38145,-1.02073,-2.16923,2.56286,-7.90425,-6.05515,-8.26506,10.06614,6.20600,-0.88561,-6.32306,-10.01216,3.80509,-1.16844,8.96307,0.51522,-7.41157,2.81386,-9.37169,0.26052,6.56919,-1.28681,-0.53517,8.31284,4.54337,1.15638,-8.55583,4.85785,-3.15819,7.19333,2.31219,-1.16418,2.46367,-7.49112,-2.28876,8.68421,0.79099,0.71439,-5.19968,2.22492,-6.24542,9.23611,-4.66199,1.58693,5.44751,4.10663,5.34588,1.73401,-7.61819,3.41899,9.03028,-6.49790,6.46217,-1.56532,0.33294,-3.07743,1.13905,-0.64186,-1.14731,-0.63092,4.47698,5.08113,-2.64348,-7.95951,-1.03452,-5.19953,1.75705,8.63603,-7.93829,-8.30762,-8.44656,-2.20533,-8.62352,-8.32952,2.97005,1.76274,-2.61764,2.84856,-8.08612,1.83833,9.32887,2.00000
7.33969,7.64664,-5.21358,9.96234,-1.80116,-7.18957,-8.29042,0.27848,1.34226,-9.21111,1.86017,-8.08006,-6.44217,-4.16168,1.76342,5.04664,4.03550,3.31215,-1.61672,-0.64049,1.87048,-2.85956,7.20023,6.17380,-3.78566,-6.13959,2.46515,-6.58913,9.29019,9.83130,-9.20732,-8.26490,6.90346,-9.04124,-8.24845,1.25392,-5.48820,-2.79852,-3.27007,-8.72652,-3.72212,2.82404,0.76954,2.97371,-1.94257,0.87997,-6.49350,1.07091,0.65632,1.60599,-1.46124,9.49141,-9.82118,9.72520,0.43975,2.95845,0.86609,0.21684,1.64203,-6.59976,-4.93194,-0.86517,-1.37262,-2.77379,1.90458,-2.56261,-5.86203,-5.74451,-4.48834,-3.63679,-6.32867,1.98066,4.21975,-8.50047,2.57854,8.48665,4.71634,-7.05517,-8.41939,-5.01122,-3.69049,-7.82275,3.57941,0.09672,-8.91187,-7.81357,-0.45874,0.91081,4.68995,8.34686,-1.52515,0.11715,5.90639,-0.49872,-1.15849,3.00000
9.41992,-3.11811,9.50124,-7.94141,7.74276,-6.82976,1.93940,5.01429,7.75557,-2.39791,5.95387,-3.43441,9.52863,-5.23502,1.98529,-1.83411,8.08558,8.00509,8.03666,-1.23543,-5.96746,-0.92631,3.65525,-8.98339,-6.82996,-8.77910,4.78027,8.55136,-9.63219,9.25349,-3.54739,-9.67803,-6.76099,5.64419,-1.07874,-4.30400,-0.78071,-5.88638,2.91528,-9.40815,6.50146,-5.29426,6.06695,5.17194,7.26717,3.88147,0.97885,7.68063,9.63118,3.72206,-0.80245,-2.55429,-1.12609,0.81629,-8.74519,2.75809,7.66047,-6.75262,6.11261,8.40841,1.38456,4.94721,3.68829,-9.14783,-9.52378,5.14051,1.12608,-1.01939,-8.66916,5.33271,-5.11462,4.64410,-7.92804,-9.60885,6.60259,-5.24769,-6.16873,-4.76123,-0.28337,7.79922,5.45181,-9.72406,6.36212,2.96346,9.38733,-7.16542,-9.75606,9.87515,7.58252,-7.73143,7.38320,-9.62481,3.76675,-1.74905,-4.01068,4.00000
-3.37164,4.47801,-5.46721,-4.28997,-8.19516,4.00686,-6.61134,-7.67358,9.89319,-9.80507,-1.53425,-7.13455,-5.26795,3.38758,4.79478,-9.84017,-4.03381,-3.99037,3.70516,6.44985,9.98468,-4.41768,1.30885,1.74848,1.61099,2.00097,5.14231,-1.89228,8.91113,5.49964,-4.44957,8.14518,8.35398,-2.59242,6.70682,8.92835,-7.92616,-2.03495,-5.21713,-7.20013,-4.22017,-1.61286,-1.75872,4.13395,-0.01794,0.46966,-5.60927,5.55731,-7.47658,7.37680,0.19117,-8.89167,0.01535,3.54056,9.16334,4.40888,6.48736,-6.86988,-9.42841,-0.34836,9.29187,-7.89358,-5.44035,-10.01278,-7.41375,-9.84824,9.89614,6.91586,1.04420,-1.96284,4.80307,-2.20732,-9.52634,-1.46571,3.35808,-2.36968,-0.09908,-7.26333,2.54836,8.24051,-0.20276,-1.29734,-0.79184,-7.56520,4.54116,5.09628,1.75354,-3.96525,-2.97298,9.33610,8.25547,7.73072,-8.83447,-3.14464,-1.68749,7.00000
-6.13089,6.11958,6.19932,-8.80100,5.72512,-0.90864,7.00540,-2.70434,-5.90118,7.41044,1.99085,6.64044,-9.34163,4.14393,5.15275,-2.12368,-6.29962,-6.71108,7.82829,4.61384,7.90893,-4.67173,3.33894,-1.36614,0.56889,1.26409,-9.39713,7.56604,-2.92885,0.78009,-10.02035,-8.89542,8.67032,-5.72184,4.60513,-2.12022,4.62232,2.90012,8.49390,2.33534,-9.38777,-7.64897,5.06059,-1.05655,1.98958,7.30511,-0.19905,6.50025,2.99093,-0.86195,-5.43327,6.79957,0.21215,-9.32377,-7.03749,8.16634,-9.22852,-0.47090,-8.38929,0.86410,4.00291,-8.82521,8.70147,-1.52213,9.43580,-2.48954,1.72990,-4.40170,-6.38074,0.21492,9.91097,0.20247,-3.13469,-6.43731,-9.22740,1.00718,-0.42648,7.05559,-1.66295,-4.76468,10.08581,6.08493,-8.76258,-3.56515,-8.37420,5.10953,-4.84406,-2.92616,3.07626,6.58799,4.28276,-1.91633,5.61987,-2.36368,3.40893,1.00000
-6.06322,6.11833,6.21299,-8.84809,5.78274,-0.83962,7.10139,-2.71627,-5.99109,7.49726,2.13888,6.74900,-9.52331,4.19620,5.42665,-1.86641,-6.14101,-6.67707,7.83362,4.60513,7.69566,-4.62523,3.37421,-1.24537,0.37888,1.39805,-9.50274,7.44453,-3.01303,0.78715,-9.94112,-9.08062,8.62709,-5.71665,4.37269,-1.99132,4.64731,2.82004,8.45747,2.14973,-9.31188,-7.61001,5.04182,-0.87854,2.16099,7.38234,-0.05587,6.27343,2.83563,-0.72854,-5.60280,6.70223,0.26930,-9.50144,-6.98200,8.10219,-9.41541,-0.53544,-8.16361,0.79751,3.89161,-8.85592,8.62777,-1.38069,9.44510,-2.50003,1.48967,-4.32494,-6.51065,0.28689,10.00177,0.08136,-2.93641,-6.27238,-9.17666,1.16374,-0.45716,7.14536,-1.88029,-4.83353,10.12766,5.95597,-8.77985,-3.72487,-8.07636,4.79396,-4.92812,-2.96922,3.14047,6.71127,4.32677,-1.80609,5.41180,-2.16839,3.34334,1.00000
-9.32930,-8.06649,8.03802,8.23187,5.00188,1.31775,-3.08996,-9.14411,-0.39372,-3.26274,-1.63851,-3.56401,-9.07790,1.15742,-7.23395,8.74493,-7.62497,-6.74764,-2.71587,-0.10846,3.56287,-8.78825,9.46720,0.50558,5.34074,-5.69493,-4.01416,-8.10210,-8.73960,7.94314,-9.50117,-6.11153,3.83559,2.69386,-4.74732,3.81817,-7.65558,-5.20245,5.11530,0.29202,-3.51048,3.57774,5.81721,7.58687,-4.34989,-7.58172,-0.81467,6.90554,-9.16813,-2.62132,0.03924,-0.54961,2.22733,0.91367,-8.62169,-8.34911,-0.72311,1.68339,-9.34632,0.84207,-6.92375,2.35713,7.61358,3.70155,4.55635,7.12785,-1.28328,7.24130,-0.20655,-9.66213,8.19422,-4.64494,6.45348,-9.61406,-8.92376,-9.57797,-0.41413,7.32323,-8.03382,-8.08804,-1.94304,-1.80736,6.77287,5.04976,-1.53382,0.40137,8.93529,-7.43114,1.29298,0.33657,-9.59953,1.00089,-3.09797,5.27379,3.84812,6.00000
4.78787,-3.83609,-3.92292,-2.27476,7.18148,5.26621,-4.58588,9.80039,-8.88248,9.34099,0.03543,-2.98444,5.28549,-7.27089,-3.90179,-6.89850,1.79799,-0.81954,6.29678,4.74677,1.59443,8.49554,2.44252,5.24078,0.30324,1.24728,-2.05305,2.51600,-5.54680,-7.11670,-1.71378,-5.29406,7.24749,9.36610,-6.64704,-2.52783,-3.92730,6.33912,-5.59783,0.49197,-8.54848,-2.07644,9.98465,9.56118,5.35335,-3.47634,7.38263,-7.36680,-5.62317,-8.71385,-6.76303,3.05925,4.64906,-5.03753,-1.94401,-8.61736,2.70369,2.75370,1.97876,9.77973,-4.06212,8.87934,8.65891,6.06456,6.50859,0.55026,5.19315,7.67113,7.76339,-1.04373,7.20788,-5.14995,-1.95011,-7.11704,-7.36894,4.87409,4.05034,8.82575,9.05649,-6.81382,9.04392,-5.91759,7.24652,-4.49242,-7.58403,5.89173,7.91763,1.64981,-4.26150,-3.29029,-4.70876,4.36957,8.00390,-7.72197,8.24044,8.00000
-5.89460,6.11879,6.06207,-8.88678,5.78340,-0.81087,6.96030,-2.67880,-5.89262,7.32171,2.06073,6.74549,-9.41232,4.03177,5.32316,-2.05792,-6.08025,-6.78512,7.83040,4.67442,7.75423,-4.67477,3.40641,-1.24918,0.30853,1.29743,-9.55735,7.59673,-2.95123,0.69632,-10.01678,-9.06635,8.68268,-5.65364,4.48809,-1.87030,4.56890,2.99499,8.36493,2.39182,-9.17549,-7.72297,5.22816,-0.88372,1.99430,7.39327,-0.07720,6.32349,2.81842,-0.73978,-5.27830,6.70917,0.14131,-9.41109,-6.97472,7.98537,-9.27653,-0.41946,-8.39559,0.92569,3.99036,-9.02907,8.90581,-1.55041,9.43814,-2.41079,1.71061,-4.39135,-6.39264,0.32022,9.90045,0.31624,-2.91150,-6.23781,-9.18758,1.24592,-0.40453,7.01913,-1.76879,-4.67903,9.93793,5.84595,-8.78868,-3.74301,-8.17727,5.03228,-5.04775,-3.11210,3.10915,6.79483,4.26428,-1.81885,5.64626,-2.19180,3.44423,1.00000
9.42188,-3.20624,9.66014,-7.95198,7.79957,-6.84686,1.95446,4.96119,7.59361,-2.51350,6.01245,-3.56909,9.46054,-5.17183,1.94807,-1.94533,7.95920,7.93572,7.87558,-1.24099,-5.82853,-1.07997,3.70105,-9.30739,-7.11560,-8.83203,4.78090,8.37080,-9.67499,9.38070,-3.39650,-9.70323,-6.67521,5.65385,-1.17237,-4.44895,-0.90475,-5.96176,3.04102,-9.42612,6.44595,-5.02022,6.02794,5.14291,7.24249,3.71891,1.10378,7.70630,9.70911,3.92925,-0.67937,-2.63823,-1.32728,0.84657,-8.81820,2.71800,7.61138,-6.69240,6.29211,8.38291,1.45237,4.94631,3.80014,-9.21353,-9.36302,5.15970,1.35212,-0.97229,-8.55234,5.50941,-4.96164,4.83608,-8.15205,-9.82652,6.61566,-5.25918,-6.12446,-4.95007,-0.24012,7.92652,5.40170,-9.65830,6.42143,2.98722,9.49127,-7.26597,-9.75221,9.81009,7.67028,-7.48046,7.48930,-9.44149,3.85861,-1.59403,-3.95158,4.00000
-6.09963,6.09818,6.19704,-8.84348,6.04164,-1.09168,7.01068,-2.67286,-5.77684,7.32589,2.11829,6.54973,-9.38916,4.00912,5.20714,-1.93376,-6.12570,-6.62540,7.81562,4.44726,7.89900,-4.62571,3.16415,-1.19326,0.27331,1.36004,-9.45182,7.51853,-2.96380,0.67961,-9.75768,-9.05791,8.80326,-5.83271,4.44753,-2.09062,4.78536,3.05018,8.35999,2.19449,-9.35773,-7.65389,5.14065,-1.04500,2.10253,7.13905,-0.12650,6.47831,3.00847,-0.86475,-5.30617,6.67092,0.28502,-9.35691,-6.99227,8.17926,-9.35077,-0.47740,-8.58557,0.81934,3.89753,-8.78693,8.61098,-1.32381,9.53143,-2.36522,1.43062,-4.51174,-6.28952,0.37146,9.87064,0.15351,-3.08133,-6.40429,-9.04330,1.07184,-0.31366,7.31585,-1.66155,-4.84126,9.79019,5.92032,-8.80793,-3.38907,-8.21713,4.87109,-4.74307,-2.97043,3.11918,6.76210,4.42559,-1.90921,5.51454,-2.33969,3.17122,1.00000
-9.45391,-8.35610,8.08885,7.79927,5.03013,1.21611,-3.37575,-9.21100,-0.28281,-3.29521,-1.57332,-3.60893,-9.05508,1.30266,-7.12436,8.72261,-7.72749,-6.69453,-2.76377,-0.17156,3.76530,-8.87394,9.35693,0.45227,5.49425,-5.64212,-3.87270,-8.14293,-8.67055,7.90768,-9.61141,-6.13940,3.81863,2.62309,-4.77549,3.71916,-7.70182,-5.07918,5.10898,0.39649,-3.74451,3.58281,5.77140,7.53499,-4.38745,-7.65781,-0.75165,6.78699,-9.16505,-2.74901,0.14153,-0.48180,2.28605,1.00745,-8.79917,-8.54496,-0.70545,1.48557,-9.34118,0.72103,-7.08382,2.48786,7.59809,3.66056,4.68829,7.04976,-1.34622,7.28277,-0.19592,-9.61191,8.28014,-4.71173,6.45101,-9.52337,-8.70731,-9.55006,-0.45176,7.36121,-8.05694,-7.81822,-1.67143,-1.56859,6.88378,4.93730,-1.63950,0.36276,9.23838,-7.81573,1.27132,0.10277,-9.83054,0.97483,-3.32029,5.57771,4.05769,6.00000
9.37167,-3.20705,9.59833,-7.97879,7.83235,-6.79255,1.71205,5.03712,7.63894,-2.29203,6.03607,-3.48803,9.59051,-5.36179,1.92098,-1.85954,7.89671,8.03865,7.74018,-1.46944,-5.84600,-0.69321,3.74156,-9.21583,-6.98249,-8.89493,4.86397,8.46351,-9.82132,9.42401,-3.53435,-9.70567,-6.77071,5.67507,-0.96709,-4.64384,-0.90901,-5.89584,2.90118,-9.25537,6.40475,-5.11852,5.94134,5.24173,7.24893,3.70100,1.18127,7.57089,9.78291,3.86179,-0.71614,-2.66931,-1.06420,0.89701,-8.66549,2.91010,7.56684,-6.81082,6.38567,8.53013,1.55934,4.89476,3.85715,-9.25576,-9.37383,5.09059,1.35032,-1.07164,-8.70782,5.43055,-5.17169,4.72843,-8.08898,-9.72038,6.50378,-5.28943,-6.31091,-4.77431,-0.34704,7.82475,5.57833,-9.83521,6.20891,3.00971,9.48478,-7.13062,-9.70983,10.01593,7.62453,-7.77245,7.36207,-9.61405,3.86673,-1.78234,-3.92388,4.00000
7.28962,7.68787,-5.13059,9.86658,-1.83221,-7.14894,-8.31787,0.20047,1.17494,-9.38080,1.87204,-8.17739,-6.52603,-4.26111,1.79343,5.18627,4.17911,3.37342,-1.79530,-0.61781,1.86318,-3.10082,7.22685,6.11768,-3.86448,-6.00623,2.41386,-6.52499,9.31078,9.83233,-9.48628,-8.18171,7.01915,-9.11953,-8.24950,1.35455,-5.67938,-2.79601,-3.14308,-8.70977,-3.73777,2.85537,0.73181,2.72990,-1.87450,0.62477,-6.23761,1.22106,0.46384,1.65299,-1.40950,9.34362,-9.78367,9.76835,0.27433,2.91907,0.95629,0.44021,1.60244,-6.78169,-5.07906,-0.83656,-1.23645,-2.87958,1.85100,-2.55511,-5.64592,-5.68908,-4.50710,-3.39481,-6.27754,2.05299,4.19485,-8.36648,2.50618,8.28717,4.75529,-6.86471,-8.37445,-4.97750,-3.63205,-7.80202,3.49029,0.21059,-8.68115,-7.74222,-0.36402,0.95618,4.59110,8.26396,-1.85915,0.06434,5.75457,-0.47119,-1.22888,3.00000
-5.93448,-0.43689,-1.69219,7.22579,-6.52335,-3.19942,-4.47168,3.75072,-5.54569,6.15002,-9.87116,1.14363,6.35392,4.91559,-6.33485,-9.77733,5.44631,9.12808,3.98143,-4.04855,5.13952,3.81028,-2.29180,2.35637,-1.35376,1.69492,3.99449,-7.69846,8.46685,9.99524,3.55333,5.91685,-9.47603,-6.67670,7.51639,4.93056,0.07811,-7.31781,-0.30804,0.58908,-3.85825,-9.11238,-1.31939,-8.23610,-9.10295,3.58177,7.04159,-7.51902,-7.27699,-0.59308,-5.96918,5.73587,2.06616,-0.93012,9.65488,4.14334,-5.81671,-6.68536,0.99167,-3.74970,8.24865,-8.29349,-3.69100,-5.66622,4.71912,6.77610,4.73886,-6.34645,7.20027,-9.86216,-2.97446,9.31142,8.90197,-9.48757,3.48582,-6.73142,1.43298,-5.01477,-6.64560,0.05391,1.42550,-0.58866,0.28777,-3.55492,7.70114,-4.95862,7.24621,2.74048,3.93191,-9.26981,3.10328,10.11532,0.01749,8.52635,-1.24617,0.00000
