-0.60168,0.98651,-1.40230,-1.44941,-0.75236,0.06544,-0.33268,-0.23559,1.98990,-0.40879,-1.21628,-0.78156,1.18157,-0.20462,-0.89533,-2.86512,3.02178,-1.42521,-0.59421,0.48375,0.24974,-1.76421,-2.75194,-0.27688,1.30281,-1.14511,-2.61570,-0.54285,-0.16094,-1.03202,-0.28605,-0.91113,-2.45284,2.10507,-1.00209,-1.06101,-0.79813,0.03309,-1.32933,-0.12948,-0.10980,-0.08992,0.61767,-1.46619,0.87306,1.67362,-0.41553,-1.06563,0.31519,-0.65131,0.14342,1.85277,0.69122,-0.17985,-4.59282,0.31981,0.86393,-0.37612,-1.77427,-1.44881,-1.23741,0.00609,0.32076,-0.02552,0.20854,2.74570,-0.03091,1.78829,0.00000
2.19067,-0.06378,1.82530,-0.72719,0.06366,-0.23803,-1.41943,-1.91207,1.79130,-0.21296,1.19759,-0.22029,0.14536,0.81261,-1.34188,-2.70191,1.22370,-0.84870,1.55099,-0.12458,0.92747,0.96751,1.49062,-0.76483,0.05097,-0.16731,-0.06158,0.14397,-0.07105,-2.25033,-1.31533,-0.44861,-4.20874,0.12973,1.95808,0.00475,-0.22365,0.94360,-0.75265,0.46596,1.46235,0.65268,1.59467,-0.66347,-1.11713,0.41117,-1.53922,-1.75784,-0.16677,-1.49392,1.08533,-0.62346,0.70216,-0.36484,-0.58002,-1.44696,2.17228,0.31762,-0.12610,1.08059,-0.72296,0.38604,1.53793,-0.47385,-1.79194,-0.49702,-1.23441,-0.93637,0.00000
1.05320,1.54450,-1.33405,-0.36312,1.10245,-0.33678,-0.15696,0.22952,-0.50955,0.53822,-1.87413,-0.14015,0.33473,-1.20685,1.35527,2.56046,6.08522,-0.53768,-1.72075,0.69397,-3.05343,-0.85350,0.87875,-0.05542,0.22494,-1.37449,0.39301,1.33045,1.70576,-1.36244,0.39640,-0.98222,-2.56670,-1.35232,0.01238,-2.30834,-0.34818,0.43203,-0.01764,0.85833,0.59896,0.21229,0.40587,0.84443,-1.46382,-0.61947,-1.81512,-2.56659,-1.21527,-1.00925,-1.21166,-0.90998,0.55448,0.19849,-2.99370,-0.19734,-1.61395,-0.55382,-0.80018,0.10402,1.01720,0.09065,1.52968,-1.95069,-1.35690,3.30282,-0.88338,0.33551,0.00000
-0.91719,-1.17533,-0.97347,0.05175,-0.68060,0.94224,-1.23865,-0.31229,1.44166,-0.25416,2.57194,-0.23083,-1.43581,-0.02180,0.03285,2.19067,2.95290,1.24875,-0.18706,1.20146,-3.45649,-0.24536,0.92441,1.31466,-1.63201,-0.53324,1.08949,-0.45671,1.71672,-2.01294,1.59825,-0.39797,-1.14396,0.38330,1.56843,0.35285,1.78971,-1.26115,0.71546,-0.42069,-0.07046,0.54728,0.44247,0.67167,-1.06593,-0.88163,-1.22998,-2.08505,-0.57750,-0.18723,-0.25491,-0.18515,0.62353,-0.50661,-0.08052,-0.86715,0.58847,1.57676,-0.22750,-0.89084,-1.12403,0.27938,-1.48247,-1.11388,0.35970,1.53150,-0.23483,-0.62469,0.00000
-0.60687,1.69350,1.39664,0.95596,-0.12227,-0.66176,-1.22894,0.62178,0.04567,0.93405,-0.46083,0.10240,-1.58351,-0.26170,-0.26304,-1.82385,3.95894,-1.13102,-1.19841,-0.42036,-2.33338,0.18717,-1.12716,-1.41330,0.40986,-0.36131,-0.65260,0.30318,1.19138,0.11093,-0.75640,1.40145,-3.01942,0.04044,1.80659,-0.48984,-0.99102,1.79167,0.88234,0.30232,0.51361,0.40254,0.25278,0.13468,-0.57704,-0.75527,0.33666,-1.43755,-1.02273,0.62739,1.29012,0.95809,1.16872,0.21644,-2.30247,0.49380,0.57911,-0.26132,1.88358,-0.19342,-0.22915,0.84113,-0.96845,0.29420,-0.18584,3.26064,-0.22024,-1.80611,0.00000
-0.69881,-0.48762,1.02610,-0.87998,0.03616,0.40843,1.88992,0.47532,-0.29841,0.59407,-0.03135,-0.52686,-0.59101,0.36426,0.92898,-1.48204,-1.25317,-0.93819,-1.16357,-1.56410,-2.41871,-0.40974,0.61262,-1.15836,0.04255,0.07074,0.93345,0.69080,0.49181,-0.09803,0.23604,0.00543,-1.52537,0.08698,4.02617,0.60740,0.31330,-0.23114,-0.42845,0.38334,-0.05936,-1.10442,0.15994,0.85907,-1.37587,0.34147,-1.00944,-0.65764,-0.08939,-0.70793,-0.22705,-0.22722,-0.63592,0.32004,2.56990,-1.16563,1.44393,-0.41046,1.14689,-3.13896,-0.60433,1.55892,-0.11445,0.07433,-0.25817,-1.35763,-1.47357,-1.83222,0.00000
-0.86830,0.04637,0.57156,-1.31182,-1.00200,0.12885,-0.37306,-0.06573,0.05676,1.58723,-0.36524,-0.92242,0.33970,1.47422,-1.03029,-0.86900,6.13144,-1.34596,-1.21423,-0.70841,-2.72860,-0.34412,3.03388,-0.58483,1.68812,-1.32301,0.61001,0.15962,-1.60844,0.37995,-1.70719,0.32647,-5.12917,1.14703,0.90804,0.08822,-1.52281,1.36374,0.28855,0.13056,1.40916,0.41071,-0.98105,-1.83023,0.65100,-0.59852,-0.04270,0.78041,0.90783,0.92608,-0.44562,1.03349,1.05885,1.05568,-1.33113,-0.67815,-1.10637,-1.16645,-1.38171,0.64051,-0.53996,0.75392,0.32549,2.76857,-0.12355,2.26075,-1.44051,-0.49263,0.00000
0.27636,-0.29970,-0.10736,-0.62451,-0.72147,-0.67942,1.78167,-0.20272,1.01673,0.00407,0.55689,2.19770,0.32678,0.68611,-2.90583,-0.75085,0.43752,2.62557,-0.07557,-1.11524,-1.44774,0.85531,3.12921,0.38585,1.88574,-0.94148,0.47920,0.52089,2.08379,0.56652,1.17786,1.29754,-3.11593,-1.18180,3.31208,-0.37540,1.96338,0.85577,0.06352,-0.63815,1.62655,0.48815,-0.79155,0.59176,0.88534,-1.51645,-0.52689,-1.00070,-0.42846,-1.92408,0.57334,2.02654,-0.70444,2.28724,2.43005,-2.00283,-0.78296,-0.59595,0.53623,-1.06875,-1.03592,1.23099,-1.06535,1.37744,0.61045,-1.48809,1.51800,0.62685,0.00000
-1.22167,-0.52007,-0.54572,1.94534,1.06457,-0.44517,0.09920,1.07200,-0.15331,0.53473,1.50348,-0.64490,-0.57007,0.17090,-1.39135,-1.79281,3.31070,0.66912,-0.10372,-2.52447,0.34527,0.42897,-0.22437,-1.58626,0.62596,0.08507,0.52386,0.07130,-0.05538,-0.32428,-0.19589,-1.33551,-2.29198,-0.59461,-1.81704,0.23125,-0.47538,0.18971,1.48827,-3.10779,-1.10485,-0.18360,-1.01369,-0.16669,-0.78375,-1.59421,0.50567,0.47780,-0.73058,-0.47171,0.30363,-1.75108,0.01053,1.38571,-2.88501,-0.82154,0.33335,0.10657,-0.61323,0.34386,0.59842,1.03135,1.59723,1.23941,-0.54631,2.12992,-2.58976,0.43424,0.00000
1.25131,2.58671,1.06307,-1.07191,-1.72561,1.48111,-0.01713,-0.52428,1.16592,0.00369,1.40053,1.26056,-1.62640,0.57337,0.56930,-3.07176,0.57612,-0.81336,-0.79030,-0.78117,-1.90471,0.57111,-0.54152,-0.06965,-2.23985,-0.43043,-0.27189,-0.51287,-1.58853,-0.08795,-0.67793,0.93802,-2.08842,0.50536,2.69967,0.91721,-0.51242,-1.01358,1.02900,-1.05396,-1.20919,0.46116,1.57103,-1.77227,-0.40558,-0.21838,2.21395,-0.19305,-2.80187,-0.08791,0.65027,1.15513,0.41782,-0.27980,0.68568,-0.09918,1.59328,0.63824,0.54387,-0.03061,0.19413,-1.10834,0.81293,-0.15699,3.39994,0.92698,1.08388,0.98103,0.00000
-1.57614,-0.39322,-0.82414,-0.10150,0.57896,-0.55303,-1.53115,0.25420,-0.93419,0.30885,1.66443,-0.44060,-1.88897,0.35817,-0.58411,-0.87414,5.09283,-0.33240,1.26082,0.83611,-1.85262,0.24226,1.07639,-0.69660,1.28484,0.96070,0.15041,-0.31797,0.63148,-3.33879,1.56407,-0.92846,-5.37784,0.00117,1.81397,0.11919,0.56818,-1.52026,-0.84821,-0.09435,-1.05552,-0.11502,0.39497,-1.56561,-0.10794,0.57842,-1.85785,-1.70264,0.47921,0.30382,1.09664,1.16723,-0.41598,0.95196,-3.19501,-0.80670,-0.92443,0.76878,0.19094,-0.29341,-1.01092,-1.85622,-0.42074,0.05356,0.34970,1.44152,0.25575,-0.51539,0.00000
-1.14561,0.35021,-0.86439,-0.56474,-1.23382,-0.83931,0.59943,-1.31393,0.13453,-1.43632,-0.64719,0.13153,-0.76668,0.22626,-1.01012,0.28587,5.55725,-0.99233,-0.43649,0.46038,-1.03220,0.41702,1.04630,-1.44762,-0.14171,-1.00960,-1.64882,-0.74971,-0.11754,-1.88850,1.18817,1.24686,-0.25055,-0.93371,-5.14573,-0.49089,-0.49111,-0.01256,-0.41119,-1.16791,-0.98912,1.19619,-1.38826,-0.27532,0.08859,-0.32491,-0.10780,2.72011,1.59331,-0.08846,0.47442,-0.46505,-0.67926,0.72629,-2.11946,0.54893,-0.13954,-0.13861,-1.32784,-0.12585,-0.04695,-0.47756,-0.24632,0.78568,0.32022,4.51705,-0.21808,-1.89109,0.00000
0.25222,-0.87082,1.34795,0.03864,-0.86858,-0.96717,1.74511,-0.00695,-0.66174,-0.29033,0.11464,0.28965,-1.79841,-0.20278,0.82519,0.98541,2.17545,-0.90088,0.30274,0.17012,-3.05709,-0.23428,2.95538,0.80269,1.89667,0.81944,-0.68327,1.42804,-0.40344,0.17545,2.38706,1.39273,-2.37497,-0.71492,2.61019,-0.74171,0.95013,1.31097,0.11477,-1.11696,1.99735,0.69036,-0.33605,0.00083,-0.44124,1.23705,-0.11236,-0.90074,-1.18635,0.46650,0.81141,0.69123,-1.99890,0.85674,1.87256,-1.73438,-0.38873,0.26720,-0.47858,-1.41812,1.04837,0.76792,-0.92899,-2.00860,-0.71690,0.04797,0.59542,-1.69556,0.00000
-0.26498,-0.91515,1.93372,-0.53392,0.20533,-0.44009,-2.02242,0.46199,1.27373,1.07172,0.30166,0.95825,1.03469,1.89380,-0.76538,-3.94903,2.16556,0.40806,2.01509,1.56625,1.08428,-0.20743,1.32405,-2.02215,-0.06398,-0.35141,0.82283,0.98087,0.40986,0.49966,-1.25822,0.54336,-3.70856,-2.23106,-0.26557,1.35118,-1.09778,0.41987,-0.72744,-0.10203,-0.12437,0.80491,0.21650,1.10774,-1.76590,1.36478,-1.53609,1.25942,-0.31509,1.35466,0.08978,-0.27363,0.27378,0.92717,-0.87542,-0.52208,-0.60511,1.29286,0.21975,0.29775,2.34934,1.03889,1.02125,1.42062,0.75566,0.85563,-0.99099,-0.78712,0.00000
0.21564,1.49561,-0.20975,-0.45231,0.57950,-0.31187,-0.71753,-1.05327,-0.88908,1.47509,-0.18034,-0.39825,-2.16055,0.88385,-1.95944,1.28289,-2.14331,0.38076,1.03507,0.20414,-3.25546,-1.28307,-4.88409,0.23744,-0.69340,0.04677,0.51556,0.09542,0.13576,0.38601,-0.57241,-1.13268,5.37852,-1.55694,-1.36446,0.01239,1.26893,0.45321,-0.10198,0.27184,-0.45615,0.91975,-0.07932,-0.62956,-0.76191,-0.86319,0.99909,-0.16785,0.24259,0.27768,-0.20549,1.25239,0.13467,0.60426,0.29896,-1.09570,1.56022,1.04568,-0.40397,0.61541,0.62451,-1.87182,0.44932,-0.07744,-2.41884,1.89095,0.92326,-0.75073,1.00000
-0.66297,0.08868,-0.97778,0.06034,-0.08229,-1.00739,-0.95511,2.25266,0.59773,0.65976,1.90098,1.84284,1.75438,0.97351,1.21584,-0.37346,0.35702,1.09162,0.92228,0.18782,-0.60174,-1.06311,0.28439,-0.92299,-1.25541,0.18584,-0.79653,0.83146,-1.31633,-0.57283,0.29065,-1.17901,-0.28737,-0.30828,-0.54347,-0.73858,0.03346,-1.25606,-0.59418,-0.37458,0.51635,-0.33536,-1.36456,-2.20802,0.14307,2.31601,0.77242,0.17167,-1.61434,-0.72727,0.26131,1.18083,-0.02522,-0.32578,0.16645,-0.06196,2.14184,-0.24893,-1.30032,-0.50154,-1.23988,0.80184,2.10658,0.84709,-1.24607,0.12597,-1.09538,-1.28512,0.00000
-0.65618,0.54301,-1.30531,-1.15408,-0.98650,0.69691,0.69083,0.27674,2.22335,-0.40805,-0.10613,-0.49281,0.62687,-1.28033,-2.11530,2.24285,2.70061,-0.60950,1.06036,0.81078,-2.58103,-1.79534,0.94598,-0.12796,-0.66688,-0.28554,1.72417,-0.35652,0.07495,0.01788,1.02168,-0.98857,0.77060,0.75930,-1.56364,0.78419,0.56211,1.34851,0.61629,0.33026,-1.23288,1.00709,-1.56301,-0.54065,1.62025,0.06898,-0.01402,0.18173,1.84817,0.88671,0.06479,-0.87224,1.03181,-1.22090,0.21485,0.46033,-0.99668,-1.73229,0.77694,-1.90344,-0.73983,0.22971,0.22329,0.78002,-0.01163,2.15827,0.19313,-1.18672,0.00000
-1.15938,-0.34957,-0.71306,-0.22883,-3.24628,1.16095,-1.03568,0.47330,-0.56908,-0.30963,0.05816,0.10728,-0.61314,-0.63049,-0.31715,-0.05904,2.42674,-0.37365,-0.14710,1.61670,-0.69557,-0.13813,0.95744,1.19720,1.88185,2.26367,0.87977,-1.12023,0.62153,0.42468,-0.31716,-0.47103,-0.91213,0.00684,-1.34627,0.70333,-0.17913,0.56175,-1.05463,-0.72518,0.13350,-0.35310,-0.04839,-1.53322,-0.99987,-1.03008,0.00767,0.32900,0.89629,0.81258,0.09355,0.35603,0.47339,-0.62470,-0.57036,0.60993,1.29494,-0.54111,0.35443,-0.01783,-0.61544,0.36345,0.91734,-1.50714,0.01847,1.58722,-0.72343,0.93017,0.00000
0.12154,-1.98859,-0.23695,1.43431,-0.51872,-0.18939,1.08774,-0.81797,-0.95265,0.89983,0.70984,0.53869,-0.97490,-1.47146,-0.73155,-0.02954,4.25369,1.41000,-1.07340,-1.93613,-1.00960,-0.42379,1.64367,2.32487,1.79768,0.92432,-1.51419,-2.03875,1.80934,0.03547,0.00146,0.57928,-3.39385,-0.31053,0.02342,1.79284,0.49547,0.14827,0.66893,0.90057,-0.29392,1.41362,-1.89101,0.42457,0.90450,1.17830,0.71627,-1.18308,0.19818,-1.37299,1.73857,-0.78036,0.20802,-0.12142,-1.90576,-1.13800,-0.04370,-0.26501,-1.11472,-0.66510,-0.69138,-1.15495,-0.62228,-0.56168,2.60461,1.66763,1.27730,0.05576,0.00000
-1.09653,1.69868,0.79940,0.42329,-0.63460,0.48777,1.82765,-0.08733,0.83091,0.32967,-0.79355,-0.67411,-0.08839,0.57241,0.46833,0.91252,4.12284,-0.46430,-0.66808,-0.01632,-1.34960,1.24958,0.57830,-0.87429,1.19872,-0.94741,-0.88697,1.12455,-1.83520,1.22223,0.58357,0.01048,-1.99459,-0.05089,-1.05409,1.12989,-1.04235,0.11956,1.67578,0.22192,-0.51066,0.38356,0.90818,-0.88201,-1.76565,0.58544,1.06445,-1.29473,-1.36581,-0.54482,1.87160,-0.90360,-1.30550,-1.13933,-2.46989,-0.38041,-0.00036,-1.15841,-0.50469,0.54247,-0.26489,0.86429,-1.28754,0.53361,-0.14089,2.16316,-0.99327,-1.21418,0.00000
1.14720,-1.35778,1.27049,0.13897,-0.02174,-0.24283,1.73526,-2.45156,1.16705,-0.21167,-0.55418,0.90866,0.83240,1.42000,0.81761,-3.33381,-0.24130,-0.91325,0.64257,-1.39078,1.75548,-0.57309,1.52987,-0.61572,-0.37314,0.01349,-0.36014,0.46186,-0.29606,1.11453,-0.33096,0.15680,-5.01723,2.48590,3.51335,-0.13177,0.88397,0.36967,-0.61489,0.66610,-0.36517,0.21749,-1.35993,-2.46663,0.88048,-0.46189,-0.14193,-2.67609,0.84918,-0.14414,-0.26319,0.11315,-0.66722,-0.50115,-0.30708,0.94899,-0.30219,0.18077,-0.13451,-0.45439,1.62515,1.68934,0.79292,0.00985,-0.59377,-2.18290,0.94227,-1.28439,0.00000
