0.43282,-1.95610,0.21158,1.61085,1.04645,5.83276,-8.01901,10.87950,8.38392,0.51210,-0.82091,-6.68002,1.19205,0.29632,-0.32899,-0.00069,-1.62843,4.65700,-5.05109,-4.33638,0.81410,-3.33741,-0.66066,-5.88560,0.55909,1.05639,0.24054,-3.25141,-0.58293,-0.30296,-7.40962,-2.25723,0.35401,-0.48658,1.35199,5.29847,0.61127,6.72223,-3.51887,-0.55947,-2.88216,-1.68049,-0.69241,-0.79251,0.78274,-4.70022,0.40718,-2.14723,1.85447,-9.01463,3.93122,-1.29393,8.18047,-3.30644,-1.11198,-6.40318,3.07243,-14.38331,0.82633,-0.43143,15.51607,6.26788,0.46302,-2.03763,1.87471,0.84899,5.66630,1.11330,-1.29741,2.50091,-4.66450,0.74655,4.33977,-1.77552,-4.51523,1.50093,5.57025,0.89126,3.17967,-0.84131,3.21374,-3.64772,-0.63160,-4.92146,4.73561,-5.36787,-0.16083,-3.66821,0.36852,0.00000
7.15565,-1.59486,2.05317,-0.52090,0.68258,0.43141,1.04341,1.38212,0.76355,-7.97599,-1.34606,-4.46549,1.31757,-0.71063,-5.21145,-1.35593,0.98160,-3.92511,7.22051,-2.73550,-1.10955,1.21014,0.63571,-0.98809,-1.55223,2.85189,-4.67949,-7.83737,7.99271,2.48165,1.08080,0.07752,2.80076,0.95255,-0.70048,-15.10179,0.92294,0.94857,4.63960,0.30742,7.12520,1.13214,-1.24474,2.18363,0.85876,1.24280,-4.85223,-11.86728,-0.99639,31.19176,-1.81460,-0.59457,-6.35282,-1.61636,0.86686,0.38082,-0.75868,13.85150,-0.98307,-7.03675,7.22398,9.11202,1.53578,6.15536,-7.71219,-1.39939,-4.34548,0.14939,-0.96357,0.17926,10.10653,0.47626,6.09049,0.36954,-15.76784,7.44092,-7.81721,-3.79055,3.41494,1.28494,1.49103,-0.92042,1.99829,-2.52303,-0.77993,8.87590,0.48685,-7.71183,-2.51137,0.00000
-4.93036,-0.17577,5.48232,-0.73140,-1.25834,2.05682,-1.71745,6.19953,-4.79709,1.18857,-0.84668,-2.71204,8.11158,-0.43881,-2.76614,1.96707,12.00033,8.49569,3.31481,-2.59964,-0.13944,8.71970,-2.37609,0.69754,-0.55671,1.48706,10.17719,1.00960,-7.00493,-9.10307,-9.31840,0.25670,-5.96919,-0.12728,3.61575,7.62394,0.75209,-0.84417,1.84990,0.21561,-6.13369,-0.22916,0.80161,0.24405,5.44529,-13.12186,1.65304,4.58656,0.84673,8.11280,2.57599,-0.26598,7.55137,0.34365,0.31397,4.63006,2.89497,-22.14931,-0.63987,-1.20806,0.31507,-0.79441,0.16728,1.53164,-7.09261,-4.79441,3.17687,0.54117,0.50772,2.64771,3.53475,-2.16602,8.37818,-1.62753,-4.35113,3.74264,4.04494,4.33855,-0.69749,-0.04103,2.26372,1.09300,-7.78201,4.10939,-4.15404,9.47599,-0.20748,-3.70201,3.66108,1.00000
3.34884,-0.82526,0.19939,-0.55019,-2.22364,6.39394,4.97020,1.61148,1.62308,-4.60440,0.86335,-3.44832,1.56167,1.62376,-2.77559,-1.24594,-0.28837,4.96567,0.66688,0.00834,-2.69731,-4.77578,1.83482,-0.39246,-0.04504,1.38726,4.51239,3.84370,-0.93674,-2.51764,0.62694,-1.48480,0.26251,-1.04326,1.64260,2.23479,0.13132,6.78037,2.94575,1.03220,-4.46206,-1.25986,-0.01437,-1.34354,-0.56119,4.43633,-0.66699,-4.05947,-1.02466,-17.98218,-6.91725,0.11829,-6.63055,6.84080,-0.40664,6.35839,3.22469,-17.39390,0.20088,-2.17341,-0.79227,-2.92982,-0.59520,-5.13267,-5.53898,2.55581,1.56398,-0.21351,1.80883,0.22454,4.00427,7.86519,2.75135,-2.29716,-4.30672,-2.88640,-7.28372,-4.78473,3.04286,-2.10217,1.67932,1.48271,-3.43699,5.04057,-3.47485,11.31706,-1.35088,0.65933,-6.88805,0.00000
6.41629,0.87703,4.17972,0.81270,6.60008,4.65075,1.11059,1.64154,-2.04980,-3.68726,1.31975,8.80903,0.27006,-1.85568,-5.36544,-0.62492,-2.50729,0.04705,-1.92792,-2.37558,6.19180,-3.98133,-7.44594,8.88014,0.94896,-4.21280,5.17394,4.84313,5.04145,6.44461,0.67062,-0.91341,-5.00943,3.82671,-3.86189,-7.48179,1.20882,1.07746,0.44868,0.68851,4.92966,-0.12221,-0.53102,-0.72517,2.20740,4.79662,1.59975,0.48935,-0.11548,-20.01059,0.93150,0.55779,0.20762,5.68468,-0.63589,5.38195,-3.87726,4.96011,1.70604,0.24542,1.09852,1.61573,-2.26970,-6.65384,2.02511,1.18478,5.35290,0.20651,-6.16930,-1.23744,-0.69789,2.10679,1.59951,2.21835,-6.42538,-9.15263,0.11073,-2.24276,-3.36421,-2.31107,-1.42559,-5.47000,-5.54547,1.73528,0.56631,6.10125,0.43633,1.54864,-6.24175,0.00000
7.07592,0.57426,2.35001,-1.51697,1.51881,4.48110,0.80350,6.20339,1.51282,0.59267,0.90731,-4.68938,-6.18683,0.84754,-0.32898,-0.61517,8.42592,2.56599,-7.02732,-5.65831,-7.13642,-7.60315,-2.12899,-2.11691,0.61691,1.06316,-3.45965,1.87851,8.56625,1.89304,1.81946,-6.48450,-6.13557,2.34963,-0.55080,5.15701,0.90603,3.84466,-5.82951,0.99434,3.31082,-0.18724,1.75374,1.30717,1.10784,-5.31176,1.46729,8.46141,-0.50037,19.31200,-4.54648,-0.66294,2.09534,-0.08021,0.45135,-2.83688,0.20499,3.11080,-0.61868,-4.32276,5.22623,1.43978,0.03034,-0.12793,-3.84172,3.96445,-2.00087,1.48103,3.08752,-4.25746,-1.61117,0.55479,6.74053,-3.93251,-7.19361,5.80075,-4.34125,-1.50205,5.92098,3.27654,-3.35281,4.46945,2.18120,-2.01801,-3.94675,-6.19003,-0.92326,-6.04530,3.84803,0.00000
6.74780,-0.47207,-7.87641,1.90337,-1.99224,7.32532,6.07193,2.19528,7.32806,-11.28776,0.10980,-3.56366,3.86493,1.39209,-1.87546,0.10482,-5.59005,8.83890,3.79807,-5.93487,2.72581,1.82156,3.76700,-2.91328,-1.53721,3.35428,-9.20617,0.66536,14.18944,-8.95571,-6.70228,0.25050,-0.11939,2.24711,6.73636,7.60473,-0.09825,7.70889,-12.51671,-1.72900,0.10006,0.15643,-0.40675,-0.76528,-1.95219,7.31857,-1.59738,3.51141,0.55203,-9.64433,-0.70720,-0.30888,-9.83348,-1.42568,0.37186,-5.88650,4.36555,24.49525,-0.29733,1.88208,0.74099,-0.51003,-0.22873,-6.41004,-6.44130,7.88416,1.61336,1.95446,0.43134,8.69765,-2.93915,1.99700,9.20959,-4.57061,-6.55812,6.95629,-2.60803,-4.93731,2.31019,-1.74087,-5.19072,-3.18958,-2.15092,-7.06437,-7.80853,3.33571,-2.53925,-12.50023,-3.10580,0.00000
1.30670,-0.56116,-2.08654,0.48222,3.46066,0.76225,-1.78281,-2.73354,3.88515,-2.62610,-0.42988,-1.39070,-4.88733,0.45200,-1.94433,1.14480,4.98357,3.13345,0.82332,-1.56292,-6.74545,1.16589,-2.08931,5.93976,-1.49395,-2.26540,-6.54580,8.99691,-0.42318,0.93696,0.97104,5.93808,3.95611,-5.21213,7.14875,-3.07098,0.14375,-4.64984,0.01640,-2.01841,0.12334,0.20647,-0.27585,-0.74483,-2.96299,-6.01045,-1.64896,-4.39972,1.15684,-10.48470,-0.01570,0.35607,-1.45249,-11.06439,-0.31252,3.11831,-3.21529,-28.82257,-1.06769,-0.18913,-2.71174,-2.38121,-1.89397,-1.54143,1.52171,0.54951,-1.13631,0.19120,-2.85959,2.85064,2.15870,9.44787,-1.00458,0.99049,-6.83989,5.51202,-7.76603,0.07065,5.92450,-1.21805,-8.56839,-4.65555,4.13172,4.46433,-3.02121,3.58042,-0.95459,1.52603,-4.29350,0.00000
-1.87087,0.85557,-1.11756,0.32519,5.75521,7.25077,-1.30274,4.90244,2.84106,-1.75542,-1.07713,-4.47622,0.89942,-0.29313,1.70510,-0.18080,-0.31936,9.41726,-9.33830,-3.47838,-3.81177,-2.71453,2.67270,2.88051,-0.65903,-2.13718,-2.09374,4.42565,-6.73819,6.20411,0.04083,-2.26092,-1.89984,-0.92786,1.67585,0.05485,0.68909,-1.02025,9.82885,-1.53246,-3.76202,-1.43847,1.59537,-0.53369,1.68814,-3.61289,12.21448,4.57494,-0.57720,6.01299,-14.02471,-0.15064,5.06484,-8.18340,-0.46657,6.15071,0.77057,-65.36436,-0.14623,2.58976,-3.82810,-3.61668,-0.57786,-5.91019,-1.76625,-0.66996,12.02226,-2.28647,-1.69909,-6.21956,3.34394,12.38415,-3.84423,-4.73956,-4.99294,-2.99966,3.32722,-1.01318,10.86475,-3.68284,-3.97518,6.45913,0.97223,3.49171,-4.22389,1.14789,0.14919,2.77404,0.88728,0.00000
2.56738,-0.28642,-3.21578,-1.04363,1.45497,-1.21175,-0.64938,-4.70900,2.60054,1.11427,2.82498,-3.11583,-4.02172,-0.08330,1.00287,0.37831,-2.69354,4.26418,5.74868,-3.78964,-11.56224,0.54509,0.11350,-6.06926,0.93387,1.80188,-3.89920,3.63447,0.97736,4.56973,0.03111,-1.44747,3.00712,4.38487,-8.32199,0.05395,-0.47529,4.27356,-4.07081,0.43464,6.51747,0.47873,0.34731,0.10924,1.09550,-1.07961,-8.37121,-5.31935,-0.24799,-10.53438,-0.74721,0.10553,2.64248,-0.48713,0.87476,-0.08227,-2.23662,-11.52624,-0.24109,-5.56625,-3.00720,4.09306,0.43906,-0.26395,-5.94051,1.26262,3.66853,-0.48808,-4.93927,-4.29946,7.07618,-5.83726,4.06758,-6.45607,6.96281,1.19177,-9.48074,1.89681,-1.95883,-3.97128,-2.88559,-0.58193,0.09704,4.84903,10.24139,0.42947,-0.43652,-4.14269,-2.25360,4.00000
3.04791,-0.88293,3.18834,-0.63378,-1.19618,-1.09889,0.47757,-0.55479,7.79717,-0.29694,-0.85782,-1.74326,-0.63979,0.92533,-9.05587,-2.01766,1.05664,-4.82656,-4.47822,1.59627,-3.53689,-1.22439,1.03768,3.24911,-0.47269,6.00954,-3.16615,3.15475,-10.51493,9.78754,-0.44827,-1.36321,1.48806,-3.40594,-8.36568,-6.28481,0.27709,3.39550,2.91673,0.85702,-0.76592,-0.55032,-1.49866,-0.80643,-8.38104,-1.61920,1.75603,-4.72373,1.35020,-0.22896,-4.83400,-0.60875,3.06445,-9.95319,-2.34096,4.80773,-5.81137,6.17350,-0.79798,-10.95525,6.04990,3.54688,1.60128,5.61520,-9.10280,-2.71627,-5.66891,0.80635,-3.53897,-4.84963,2.18865,-5.13362,8.19542,2.52907,2.42645,0.95782,-6.75597,-3.65701,-0.00818,11.69493,-4.16754,-1.53389,-1.21046,7.50607,7.46434,-3.02045,0.96604,0.59144,-0.25773,0.00000
3.38035,-1.48921,8.99285,-1.58833,7.42588,12.25352,-6.26210,1.56116,4.81366,3.05176,1.06614,5.26516,-8.98025,-0.47615,4.18298,-0.89908,0.62919,3.56595,7.32199,5.29310,-7.92387,-10.69981,-2.45760,7.09102,1.14867,-1.24509,-5.26935,-2.13349,4.33747,-0.09944,0.03232,5.80485,5.38536,3.03710,-4.33318,10.22077,-1.67468,-2.75317,6.92522,0.93391,10.65471,-1.27374,-0.02788,0.07164,-2.10082,-10.62559,4.42606,-8.18290,0.53651,-49.43697,1.88350,-0.52800,0.86626,1.09146,0.06944,8.61617,-4.76656,-22.08057,-1.19740,1.77442,1.07941,1.19782,-0.22000,1.39371,9.20903,2.81570,2.91465,-1.32610,-1.29726,-0.51703,-3.41742,4.06669,4.36506,-1.44259,2.01386,-3.75843,-8.43701,-3.66097,6.78286,-4.89044,-2.18622,-2.42413,4.85762,-4.16548,8.96019,-1.19178,1.13885,7.66344,1.85745,0.00000
-0.15443,-0.51232,1.68687,0.62127,4.54691,-5.16001,-1.85916,4.08048,5.32077,4.92777,-0.13770,6.65074,0.48862,-0.39640,-5.43094,1.88374,2.07536,2.93980,5.95289,1.10331,3.81851,7.93273,-3.42075,3.21325,0.55408,0.62011,-3.34772,-8.75896,2.75534,8.03591,2.98917,7.43388,-2.41782,2.04138,-4.56793,0.79154,0.34939,2.75816,1.75590,0.88115,2.51718,1.34474,-0.37102,-0.60547,-3.97484,4.19822,2.38063,-3.84286,-0.01406,14.84138,-0.23074,-1.67820,-1.92613,-1.96994,0.62339,0.46272,-2.89702,11.54598,0.21428,-5.72805,2.38466,1.59216,-0.16638,2.16215,2.71648,0.97892,13.75513,0.08197,-5.34557,9.24859,5.05117,2.15738,-1.47002,-0.97034,0.28704,3.94919,0.13867,1.13227,-6.17944,-6.32903,3.76618,-6.27415,7.32134,6.23762,4.03513,-1.01979,0.45891,1.13106,-1.04552,0.00000
-0.00285,0.59355,2.23937,-1.17304,-0.09518,-4.90775,-5.19724,-2.43158,1.69094,-3.77718,-0.63877,0.07661,-3.34109,-1.64662,2.03751,0.10953,7.76704,8.52462,0.32965,5.60829,0.77638,5.24336,1.46292,-0.81778,-2.06664,2.23517,-5.26726,-1.33580,-0.35069,-0.29352,5.71858,9.35269,6.22474,6.13379,-1.91371,1.86478,-0.77587,0.72998,2.47763,-0.39178,-0.39402,-0.72394,1.35934,0.05078,-2.86502,1.82103,7.78332,-4.38397,-0.67170,-6.95938,-0.49059,-2.12965,-0.14465,-4.67144,-0.16574,-1.19804,4.67885,2.29395,-0.76848,-3.94504,-0.43362,5.08231,-0.03739,3.84398,-1.36202,4.19304,5.24048,-1.64177,3.33463,5.47311,6.81524,8.17537,0.07650,-3.78885,3.06210,-5.26257,-6.86904,-4.55317,1.47228,0.80186,2.81615,-1.69651,-2.48439,2.41939,5.03736,2.73423,1.10060,7.96467,-6.75543,0.00000
-0.69622,-0.77868,-0.13426,-1.53685,10.86737,3.55430,-7.22327,7.98030,0.62739,1.57139,-0.10377,-1.04963,2.08668,0.28979,-7.87089,-0.62326,-2.98230,0.33106,0.70030,6.06829,-9.20846,-7.16373,5.17923,4.62092,0.17874,-0.85939,3.02603,-3.66370,-3.67298,3.52880,4.66636,-3.77664,3.79183,1.70790,-5.45647,0.21405,0.71185,1.93087,-3.63800,-1.99123,3.31980,1.02947,-1.32676,1.63781,-0.31323,-6.91117,1.42275,-5.16022,-0.96191,4.28210,-3.04364,1.63146,2.85284,4.93225,2.41114,-0.58761,-2.60698,-4.35342,1.81729,-10.95975,4.53836,1.93134,0.37879,-4.69134,-6.77079,-6.91296,-9.49148,0.33345,-4.72047,-6.12468,4.72640,-0.82399,2.08222,-5.81800,-2.06750,-3.39593,-1.46034,2.33144,-1.97726,-4.64340,-0.62257,-1.11792,-7.93983,-0.92226,9.74703,-6.74962,0.31147,6.67500,7.32896,0.00000
3.92483,-0.20475,0.44765,0.15071,10.25279,9.18575,-5.59425,5.22761,5.94567,-2.20350,0.65824,8.31656,-0.05767,-0.89427,3.66722,-0.12922,-4.51633,-2.92140,8.43020,-3.83352,8.30923,-2.50117,4.20442,-5.17586,-0.78526,-7.51917,-8.32302,-1.26391,3.33605,5.17209,2.63416,3.61309,1.35637,-4.52667,-1.40390,-2.06521,0.54316,4.38081,-8.46782,0.23352,4.87481,-0.98088,0.07425,0.63696,6.71793,-4.42433,2.40122,5.77147,-0.53820,34.83386,-8.49016,0.73961,-4.72870,-5.51454,-2.01472,-1.06469,-3.22887,24.43738,0.21341,5.16549,-3.31683,5.66987,0.89160,0.64599,1.77187,4.35651,-6.33388,0.83246,7.68403,-3.92443,0.80886,-1.31378,-5.43568,-0.00837,7.03197,-3.58327,3.36023,4.13091,0.69549,6.34603,-5.98446,10.84642,-1.33645,-1.35373,4.52744,2.21841,0.13208,-3.86852,-8.71943,1.00000
-7.32054,0.58787,2.68888,-0.43510,3.06190,-9.02835,1.33192,1.01900,-3.60389,1.59528,1.55009,5.09745,1.86204,-0.49496,-7.88811,-0.02247,-3.23484,-3.92597,1.77040,3.62353,3.69932,-0.21826,-4.60441,1.27914,0.07309,-7.60696,2.27982,3.05607,-1.84887,5.77365,-7.36488,-9.69410,-7.03918,0.36796,-1.09888,-4.35046,1.46758,7.25751,-1.32176,-0.48721,-4.98764,1.26984,1.74029,0.99864,-0.79658,2.54821,-9.94389,8.59720,-0.67849,-15.56432,3.14937,0.08855,-6.05986,4.07065,0.66730,-5.59988,-4.03662,-2.04969,-0.05600,3.04299,-0.23706,-1.31658,-1.02192,-4.59099,-0.72304,4.78542,-6.57104,-0.40923,-5.76812,-6.05736,2.68642,-1.39954,-3.49384,-1.00953,-4.60195,-2.45363,4.89445,-3.60483,0.84823,-4.03575,4.46928,-6.58452,-5.07367,-1.18156,1.24919,-2.97860,1.13984,-3.00982,-7.86574,0.00000
-4.65427,-0.74422,-2.96154,-0.07727,-0.24299,-9.47572,-3.44713,1.98583,1.77491,4.05204,-0.34669,0.05707,-2.43391,0.67613,-3.51691,-1.10703,0.84122,11.08051,1.52611,-1.71582,10.87708,7.31924,5.37910,3.78094,-1.03479,5.03325,0.61197,-3.89801,0.62940,3.33333,2.64937,-0.38253,-0.09639,2.94595,-2.96053,0.02087,-1.62781,3.78574,5.66341,0.73464,-9.47635,0.46889,0.26708,0.52848,1.35157,4.52168,0.95711,3.87240,-0.91955,-10.95153,0.08123,0.06506,-11.53882,-5.45974,0.90668,4.42675,-4.24703,11.61896,-0.08783,0.82633,-4.57596,-6.27941,1.21051,-7.29763,0.48456,9.36611,4.66202,-0.70080,-3.87865,-2.02755,5.91669,-0.88656,-2.13955,-3.57040,0.27115,-6.55171,3.61696,-2.55865,6.89323,-0.75165,2.31968,1.46864,-3.30133,4.44244,-5.07126,0.22972,0.17696,9.59499,-6.80803,0.00000
